EnrStatus,Department,Year,YOG,Grade,CrsNo,Description,SecNo,T1AttTrmGr,T1Grd,T2AttTrmGr,T2Grd,T3AttTrmGr,T3Grd,T4AttTrmGr,T4Grd,Exam,FG,Credit,Credit.1,PotentialCredit,Term,TeacherNum
W07,,2012,2013,11,5131,Math 3 ACP Acc,,,A-,,A,,B,,B-,D,B,5,5,,,1
W07,,2013,2013,12,5141,Intro to Calculus ACP Acc,,,B,,B+,,C,,C+,,B-,5,5,,,1
W07,,2009,2012,9,5161,Math 1  I,,,,,,,,,,,A,5,5,,,1
W07,,2010,2012,10,5171,Math 2 I,,,A,,A,,A,,A,A,A,5,5,,,1
W07,,2011,2012,11,5181,Math 3 I,,,A-,,A-,,A,,A,A,A-,5,5,,,1
W07,,2012,2016,9,5111,Math 1 ACP Acc,,,A-,,A-,,B+,,A-,A,A-,5,5,,,1
W07,,2013,2016,10,5121,Math 2 ACP Acc,,,A,,A-,,A-,,A-,A-,A-,5,5,,,1
W07,,2014,2016,11,5131,Math 3 ACP Acc,,,A-,,A-,,B+,,A,B-,B+,5,5,,,1
W07,,2015,2016,12,5141,Intro to Calculus ACP Acc,,,A-,,A-,,B+,,B,,B+,5,5,,,1
W07,,2011,2015,9,5111,Mathematics 1 Acc,,,B,,B+,,B-,,A-,B-,B,5,5,,,1
W07,,2012,2015,10,5121,Math 2 ACP Acc,,,A-,,A-,,A-,,B+,A-,A-,5,5,,,1
W07,,2013,2015,11,5131,Math 3 ACP Acc,,,B-,,B+,,B-,,C+,D,C+,5,5,,,1
W07,,2014,2015,12,5141,Intro to Calculus ACP Acc,,,B,,B,,C,,C,,C+,5,5,,,1
W07,,2011,2013,10,5021,Honors Math 2,,,A,,A-,,B+,,A,C,B+,5,5,,,1
W07,,2012,2013,11,5031,Honors Math 3,,,B+,,A,,A,,A-,A-,A-,5,5,,,1
W07,,2013,2013,12,5081,AP Calculus 4 AB,,,A,,A,,A-,,A,,A,5,5,,,1
W07,,2012,2016,9,5011,Honors Math 1,,,B-,,C-,,B-,,C-,C,C,5,5,,,1
W07,,2013,2016,10,5021,Math 2 H,,,B,,B-,,B+,,A-,D,B-,5,5,,,1
W07,,2014,2016,11,5031,Math 3 H,,,B-,,B,,C,,B+,B-,B,5,5,,,1
W07,,2015,2016,12,5081,AP Calculus 4 AB,,,A,,A,,A-,,B+,,A-,5,5,,,1
W07,MAT,2020,2023,9,5011,Math 1 H,1,,A-,,A,,P,,,,A,5,12,,FY,3
W07,MAT,2021,2023,10,5021,Math 2 H,6,,A,,A,,A,,A,,A,5,12,,FY,17
W07,MAT,2022,2023,11,5031,Math 3 (Pre-Calculus) H,5,,A,,A,,A,,A,,A,5,12,,FY,21
W07,MAT,2023,2023,12,5041,AP Calculus 4 BC,1,Y,A,Y,A,Y,A,Y,A,,A,12,12,,FY,10
W07,,2016,2019,9,5011,Math 1 H,3,,A,,A,,A,,A,A,A,5,5,,FY,47
W07,,2017,2019,10,5021,Math 2 H,1,,A,,A,,A,,A,A,A,5,5,,FY,30
W07,MAT,2018,2019,11,5031,Math 3 H,4,,A,,A,,A,,A,A,A,5,5,,FY,7
W07,MAT,2019,2019,12,5041,AP Calculus 4 BC,3,,A,,A,1,A,,A,,A,5,5,,FY,23
W07,MAT,2020,2023,9,5111,Math 1 ACP Acc,3,,B,,C+,,P,,,,B-,5,12,,FY,48
W07,MAT,2021,2023,10,5121,Math 2 ACP Acc,5,,B,,A,,A,,B,,A,5,12,,FY,9
W07,MAT,2022,2023,11,5131,Math 3 ACP Accelerated (Pre-Calculus),6,,A-,,A-,,A-,,B+,,A-,5,12,,FY,22
W07,MAT,2023,2023,12,5141,Intro to Calculus ACP Acc,4,Y,B+,Y,B+,Y,A-,Y,B+,,B+,12,12,,FY,27
Active,MAT,2023,2026,9,5011,Math 1 H,6,,,Y,A,Y,A,Y,A,A,A,12,12,,FY,9
Active,MAT,2023,2026,9,5012,Math 1 Accelerated/Honors,6,Y,A,,,,,,,,,12,,,FY,68
W07,MAT,2018,2021,9,5011,Math 1 H,2,,A-,,A-,,A,,A,A,A,5,5,,FY,3
W07,MAT,2019,2021,10,5021,Math 2 H,3,,A,,A-,,A,,A,A,A,5,5,,FY,30
W07,MAT,2020,2021,11,5031,Math 3 (Pre-Calculus) H,3,,B,,A,,P,,,,A,5,5,,FY,19
W07,MAT,2021,2021,12,5081,AP Calculus 4 AB,5,,A,,A,,A,,A,,A,5,5,,FY,13
Active,MAT,2023,2026,9,5161,Math 1 ACP,5,Y,A,Y,A,Y,A-,Y,A,C+,A,12,12,,FY,10
W07,,2012,2016,9,5011,Honors Math 1,,,A,,A,,A-,,B+,A,A-,5,5,,,1
W07,,2013,2016,10,5021,Math 2 H,,,A,,A,,A,,A,A,A,5,5,,,1
W07,,2014,2016,11,5031,Math 3 H,,,A,,A,,A,,A,A,A,5,5,,,1
W07,,2015,2016,12,5041,AP Calculus 4 BC,,,A,,A,,B+,,B+,,A-,5,5,,,1
W07,,2008,2011,9,5811,Math 1  I (Simms),,,,,,,,,,,B-,5,5,,,1
W07,,2009,2011,10,5821,Math 2  I (Simms),,,,,,,,,,,B-,5,5,,,1
W07,MAT,2020,2023,9,5111,Math 1 ACP Acc,1,,A-,,B+,,P,,,,A-,5,12,,FY,45
W07,MAT,2021,2023,10,5121,Math 2 ACP Acc,2,,A,,A,,A,,A,,A,5,12,,FY,15
W07,MAT,2022,2023,11,5131,Math 3 ACP Accelerated (Pre-Calculus),3,,A,,A,,A,,A,,A,5,12,,FY,31
W07,MAT,2023,2023,12,5081,AP Calculus 4 AB,4,Y,A,Y,B,Y,B-,Y,B+,,B+,12,12,,FY,19
W07,,2017,2020,9,5811,Math 1 SIMMS  ACP,2,,A-,,A,,B+,,A,B,A-,5,5,,FY,37
W07,MAT,2018,2020,10,5821,Math 2 SIMMS  ACP,2,,A-,,A,,B,,B+,C,B+,5,5,,FY,9
W07,MAT,2019,2020,11,5831,Math 3 SIMMS  ACP,2,,A,,A,,A-,,A,B+,A,5,5,,FY,20
W07,MAT,2020,2020,12,5141,Intro to Calculus ACP Acc,4,,B-,,B+,,P,,,,B,5,5,,FY,27
W07,,2009,2012,9,5161,Math 1  I,,,,,,,,,,,B+,5,5,,,1
W07,,2010,2012,10,5171,Math 2 I,,,A-,,B+,,B,,B+,A,A-,5,5,,,1
W07,,2011,2012,11,5181,Math 3 I,,,B-,,A-,,A-,,B,C,B,5,5,,,1
W07,,2012,2016,9,5161,Math 1 ACP,,,C+,,A-,,B-,,B-,D,C+,5,5,,,1
W07,,2013,2016,10,5171,Math 2 ACP,,,B,,C,,C,,C-,D-,C-,5,5,,,1
W07,,2014,2016,11,5181,Math 3 ACP,,,C+,,C+,,C+,,B-,F,C,5,5,,,1
W07,,2015,2016,12,8581,Business Math CP,,,A-,,A,,A,,B+,,A,5,5,,,1
W15,,2017,2021,9,5111,Math 1 ACP Acc,7,,,,P,,D-,,D,F,D,5,3.75,3.75,FY,48
W15,MAT,2018,2021,9,5171,Math 2 ACP,2,,D,,C,,NC+,,NC-,C,C,5,5,,FY,31
W15,MAT,2019,2021,10,5181,Math 3 ACP,3,,,,,,,,,,,5,,,FY,21
W07,MAT,2019,2022,9,5011,Math 1 H,1,,A,,A,,A,,A,A,A,5,5,,FY,5
W07,MAT,2020,2022,10,5021,Math 2 H,4,,A,,A,,P,,,,A,5,5,,FY,30
W07,MAT,2021,2022,11,5031,Math 3 (Pre-Calculus) H,6,,A,,A,,A,2,A,,A,5,5,,FY,7
W07,MAT,2022,2022,12,5041,AP Calculus 4 BC,3,,A,,A,,A,,A,,A,5,5,,FY,11
W07,,2017,2020,9,5011,Math 1 H,2,,A,,A,,B+,,A,B+,A,5,5,,FY,9
W07,MAT,2018,2020,10,5021,Math 2 H,5,,A-,,A-,,B+,,A-,B+,A-,5,5,,FY,30
W07,MAT,2019,2020,11,5031,Math 3 (Pre-Calculus) H,4,,A,,A-,,A-,,A-,A-,A-,5,5,,FY,10
W07,MAT,2020,2020,12,5041,AP Calculus 4 BC,4,,A-,,B,,P,,,,B+,5,5,,FY,5
Active,MAT,2022,2025,9,5011,Math 1 H,4,,,,,,A,,A,,A,5,12,,FY,83
Active,MAT,2022,2025,9,5012,Math 1 Accelerated/Honors,4,,A,,A,,,,,,,5,,,FY,84
Active,MAT,2023,2025,10,5021,Math 2 H,1,Y,A,Y,A,Y,A,Y,A,A,A,12,12,,FY,17
Active,MAT,2021,2024,9,5011,Math 1 H,1,,A,,A,,A,,A,,A,5,12,,FY,45
Active,MAT,2022,2024,10,5021,Math 2 H,3,,A,,A,,A,,A,,A,5,12,,FY,17
Active,MAT,2023,2024,11,5031,Math 3 (Pre-Calculus) H,6,Y,A,Y,A,Y,A,Y,A,B+,A,12,12,,FY,62
W07,MAT,2018,2021,9,5111,Math 1 ACP Acc,2,,A,,A,,A,,A,A,A,5,5,,FY,54
W07,MAT,2019,2021,10,5121,Math 2 ACP Acc,6,,A,,A,,A,5,A-,A,A,5,5,,FY,12
W07,MAT,2020,2021,11,5131,Math 3 ACP Accelerated (Pre-Calculus),5,,A,,A,,P,,,,A,5,5,,FY,44
W07,MAT,2021,2021,12,5081,AP Calculus 4 AB,6,,A,,A,,A,,A,,A,5,5,,FY,13
W07,,2010,2013,9,5111,Mathematics 1 Acc,,,A,,A,,B+,,A,A-,A,5,5,,,1
W07,,2011,2013,10,5121,Mathematics 2 Acc,,,A,,A-,,A-,,B,A,A-,5,5,,,1
W07,,2012,2013,11,5131,Math 3 ACP Acc,,,A,,A,,A,,A-,A,A,5,5,,,1
W07,,2017,2020,9,5011,Math 1 H,2,,A,,A,,A,,A,C,A,5,5,,FY,9
W07,MAT,2018,2020,10,5021,Math 2 H,5,,A-,,B+,,B+,,A-,B+,A-,5,5,,FY,30
W07,MAT,2019,2020,11,5031,Math 3 (Pre-Calculus) H,1,,A,,B+,,B,,B,B,B+,5,5,,FY,19
W07,MAT,2020,2020,12,5041,AP Calculus 4 BC,1,,A-,,A,1,P,,,,A,5,5,,FY,23
W07,MAT,2020,2023,9,5111,Math 1 ACP Acc,7,,B+,,B+,,P,,,,B+,5,12,,FY,22
W07,MAT,2021,2023,10,5121,Math 2 ACP Acc,2,,A,,B,,A,,B,,A,5,12,,FY,15
W07,MAT,2022,2023,11,5131,Math 3 ACP Accelerated (Pre-Calculus),6,,C+,,B+,,B-,,B+,,B,5,12,,FY,22
W07,MAT,2023,2023,12,5141,Intro to Calculus ACP Acc,2,Y,A,Y,A,Y,A,Y,A,,A,12,12,,FY,19
W07,,2012,2016,9,5011,Honors Math 1,,,A,,A,,A,,A-,B,A,5,5,,,1
W07,,2013,2016,10,5021,Math 2 H,,,A,,A,,A,,B+,B,A-,5,5,,,1
W07,,2014,2016,11,5031,Math 3 H,,,A,,A,,A,,A,B,A,5,5,,,1
W07,,2015,2016,12,5041,AP Calculus 4 BC,,,A,,A,,B+,,C+,,A-,5,5,,,1
W07,,2009,2012,9,5011,Honors Math 1,,,,,,,,,,,B,5,5,,,1
W07,,2010,2012,10,5121,Mathematics 2 Acc,,,A,,A,,A,,A,A,A,5,5,,,1
W07,,2011,2012,11,5131,Mathematics 3 Acc,,,A,,A,,A,,A,A,A,5,5,,,1
W07,,2012,2012,12,5141,Intro to Calculus ACP Acc,,,A,,A,,A,,A,,A,5,5,,,1
W07,,2013,2016,9,5111,Math 1 ACP Acc,,,B-,,B-,,C+,,B,B+,B-,5,5,,,1
W07,,2014,2016,10,5121,Math 2 ACP Acc,,,B+,,B,,B+,,B,D+,B,5,5,,,1
W07,,2015,2016,11,5131,Math 3 ACP Acc,,,B+,,B+,,B,,B,B,B,5,5,,,1
W07,,2016,2016,12,5141,Intro to Calculus ACP Acc,1,,B+,,B+,,A-,,B,,B+,5,5,,FY,3
Active,MAT,2022,2025,9,5111,Math 1 ACP Acc,1,,,,,,C,,B,,B,5,12,,FY,53
Active,MAT,2022,2025,9,5161,Math 1 ACP,7,,A,,A,,,,,,,5,,,FY,43
Active,MAT,2023,2025,10,5121,Math 2 ACP Acc,15,Y,A-,Y,A,Y,A,N,B+,D+,A-,12,12,,FY,12
Active,MAT,2022,2025,9,5161,Math 1 ACP,2,,C+,,P,,,,,,,5,0,,FY,12
W07,,2008,2011,9,5011,Honors Math 1,,,,,,,,,,,B+,5,5,,,1
W07,,2009,2011,10,5021,Honors Math 2,,,,,,,,,,,B+,5,5,,,1
W07,,2010,2011,11,5031,Honors Math 3,,,A-,,B,,A-,,A,A,A-,5,5,,,1
W07,,2015,2018,9,5011,Math 1 H,,,A-,,A,,A,,A,A,A,5,5,,,1
W07,,2016,2018,10,5021,Math 2 H,2,,A,,A,,A,,A,A-,A,5,5,,FY,30
W07,,2017,2018,11,5031,Math 3 H,4,,A,,A,,A,,A,A,A,5,5,,FY,19
W07,MAT,2018,2018,12,5081,AP Calculus 4 AB,4,,A,,A,,A,1,A,,A,5,5,,FY,29
W07,,2012,2016,9,5011,Honors Math 1,,,A,,B+,,B+,,A,C+,B+,5,5,,,1
W07,,2013,2016,10,5021,Math 2 H,,,A,,A,,A,,A,A,A,5,5,,,1
W07,,2014,2016,11,5031,Math 3 H,,,A,,A,,A,,A,A,A,5,5,,,1
W07,,2015,2016,12,5081,AP Calculus 4 AB,,,A,,A,,A,,A,,A,5,5,,,1
W07,MAT,2018,2021,9,5011,Math 1 H,2,,A,,A,,A,,A,A,A,5,5,,FY,3
W07,MAT,2019,2021,10,5021,Math 2 H,2,,A,,A,,A,,A,,A,5,5,,FY,17
W07,MAT,2020,2021,11,5031,Math 3 (Pre-Calculus) H,6,,A,,A,,P,,,,A,5,5,,FY,10
W07,MAT,2021,2021,12,5041,AP Calculus 4 BC,2,,A,,A,,A,,A,,A,5,5,,FY,6
W07,,2010,2013,9,5111,Mathematics 1 Acc,,,B+,,A-,,B+,,A-,B+,B+,5,5,,,1
W07,,2011,2013,10,5121,Mathematics 2 Acc,,,B-,,B-,,B,,B-,A,B,5,5,,,1
W07,,2012,2013,11,5131,Math 3 ACP Acc,,,B-,,B,,B,,C,A-,B,5,5,,,1
W07,,2013,2013,12,5141,Intro to Calculus ACP Acc,,,A,,B+,,B,,B+,,B+,5,5,,,1
W07,,2016,2019,9,5161,Math 1 ACP,1,,B,,B,,B,,B+,A-,B,5,5,,FY,6
W07,,2017,2019,10,5121,Math 2 ACP Acc,4,,B+,,B+,,A-,,B-,B-,B+,5,5,,FY,32
W07,MAT,2018,2019,11,5131,Math 3 ACP Acc,6,,C+,,B+,,A-,,B,B-,B+,5,5,,FY,22
W07,MAT,2019,2019,12,5141,Intro to Calculus ACP Acc,5,,A-,,A-,,B+,,A-,,B+,5,5,,FY,30
W07,,2009,2012,9,5111,Mathematics 1 Acc,,,,,,,,,,,A,5,5,,,1
W07,,2010,2012,10,5121,Mathematics 2 Acc,,,A-,,A,,A-,,B+,A-,A-,5,5,,,1
W07,,2011,2012,11,5131,Mathematics 3 Acc,,,A,,A,,A,,A,A-,A,5,5,,,1
W07,,2012,2012,12,5141,Intro to Calculus ACP Acc,,,A,,A,,A,,A,,A,5,5,,,1
W07,,2016,2019,9,5011,Math 1 H,7,,C+,,A,,A,,A-,D-,B,5,5,,FY,8
W07,,2017,2019,10,5021,Math 2 H,4,,B+,,B-,,B,,B,C-,B-,5,5,,FY,1
W07,MAT,2018,2019,11,5131,Math 3 ACP Acc,4,,A,,A,,A-,,B+,B+,A-,5,5,,FY,26
W07,MAT,2019,2019,12,5081,AP Calculus 4 AB,5,,A-,,A-,,A-,,A-,,A-,5,5,,FY,29
W07,MAT,2018,2021,9,5111,Math 1 ACP Acc,3,,A,,A,1,A,,A,,A,5,5,,FY,12
W07,MAT,2019,2021,10,5121,Math 2 ACP Acc,7,,A,,A,,A,,A,,A,5,5,,FY,15
W07,MAT,2020,2021,11,5131,Math 3 ACP Accelerated (Pre-Calculus),7,,A,,A,,P,,,,A,5,5,,FY,47
W07,MAT,2021,2021,12,5081,AP Calculus 4 AB,4,,A,,A,,A,,A,,A,5,5,,FY,10
Active,MAT,2022,2025,9,5012,Math 1 Accelerated/Honors,4,,A-,,B,,,,,,,5,,,FY,84
Active,MAT,2022,2025,9,5111,Math 1 ACP Acc,4,,,,,,A,,B+,,A-,5,12,,FY,83
Active,MAT,2023,2025,10,5121,Math 2 ACP Acc,2,Y,A,Y,A,Y,A,Y,A,B-,A,12,12,,FY,17
W07,,2016,2019,9,5111,Math 1 ACP Acc,7,,C,,C,,B-,,C,D,C,5,5,,FY,48
W07,,2017,2019,10,5121,Math 2 ACP Acc,1,,C+,,B+,,B,,A,C,B,5,5,,FY,40
W07,MAT,2018,2019,11,5131,Math 3 ACP Acc,1,,C,,C,3,D+,,C-,D+,C-,5,5,,FY,44
W07,MAT,2019,2019,12,5141,Intro to Calculus ACP Acc,4,,D-,,D,,,,,,D,5,2.5,2.5,FY,19
Active,MAT,2021,2024,9,5011,Math 1 H,5,,A,,A,,A,,A,,A,5,12,,FY,11
Active,MAT,2022,2024,10,5021,Math 2 H,15,,A,,A,,A,,A,,A,5,12,,FY,66
Active,MAT,2023,2024,11,5031,Math 3 (Pre-Calculus) H,10,Y,A,Y,A,Y,A-,Y,A,A,A,12,12,,FY,7
W14,,2013,2015,10,5171,Math 2 ACP,,,C+,,C,,D+,,N,F,D+,5,5,,,1
W07,,2015,2018,9,5111,Math 1 ACP Acc,,,A,,A,,A,,A-,A-,A-,5,5,,,1
W07,,2016,2018,10,5121,Math 2 ACP Acc,2,,A,,A-,,A,,A-,A-,A-,5,5,,FY,32
W07,,2017,2018,11,5131,Math 3 ACP Acc,1,,B,,A,,B+,,A,A,A-,5,5,,FY,26
W07,MAT,2018,2018,12,5081,AP Calculus 4 AB,4,,A,,A-,,A,3,B,,A-,5,5,,FY,29
W07,,2007,2010,9,5811,Math 1  I (Simms),,,,,,,,,,,D,5,5,,,1
W07,,2008,2010,10,5171,Math 2  I,,,,,,,,,,,C-,5,5,,,1
W07,,2009,2010,11,5181,Math 3  I,,,,,,,,,,,D-,5,5,,,1
W07,,2010,2010,12,5441,Tpcs PreCalc II,,,B,,B,,,,,,,2.5,,,,1
W07,,2012,2016,9,5411,Math 1  CP,,,B-,,B-,,C+,,P,D-,C,5,5,,,1
W07,MAT,2020,2023,9,5111,Math 1 ACP Acc,4,,C-,,C+,,P,,,,C,5,12,,FY,48
W07,MAT,2021,2023,10,5121,Math 2 ACP Acc,2,,A,,A,,A,,B,,A,5,12,,FY,15
W07,MAT,2022,2023,11,5131,Math 3 ACP Accelerated (Pre-Calculus),4,,A,,C+,,A-,,B+,,B+,5,12,,FY,18
W07,MAT,2023,2023,12,5141,Intro to Calculus ACP Acc,3,Y,B,Y,B-,Y,B,Y,B,,B,12,12,,FY,27
W07,,2014,2017,9,5011,Math 1 H,,,A,,A,,A,,A,A,A,5,5,,,1
W07,,2015,2017,10,5021,Math 2 H,,,A,,A,,A,,A,A,A,5,5,,,1
W07,,2016,2017,11,5031,Math 3 H,4,,A,,A,,A,,A,A,A,5,5,,FY,6
W07,,2017,2017,12,5041,AP Calculus 4 BC,1,,A,,A,,A,,A,,A,5,5,,FY,23
W07,MAT,2020,2023,9,5111,Math 1 ACP Acc,7,,B,,B,,P,,,,B+,5,12,,FY,22
W07,MAT,2021,2023,10,5121,Math 2 ACP Acc,2,,A,,A,,A,,B,,A,5,12,,FY,15
W07,MAT,2022,2023,11,5131,Math 3 ACP Accelerated (Pre-Calculus),4,,A,,A-,,A-,,A,,A,5,12,,FY,18
W07,MAT,2023,2023,12,5081,AP Calculus 4 AB,2,Y,C,Y,B-,Y,C+,Y,B-,,B-,12,12,,FY,13
W07,MAT,2020,2023,9,5111,Math 1 ACP Acc,4,,B-,,A-,,P,,,,B+,5,12,,FY,48
W07,MAT,2021,2023,10,5121,Math 2 ACP Acc,6,,A,,A,,A,,A,,A,5,12,,FY,9
W07,MAT,2022,2023,11,5131,Math 3 ACP Accelerated (Pre-Calculus),1,,A,,A,,A,,A,,A,5,12,,FY,26
W07,MAT,2023,2023,12,5081,AP Calculus 4 AB,3,Y,B,Y,B+,Y,B,Y,B,,B,12,12,,FY,26
W07,,2011,2016,9,5161,Math 1 I,,,D,,D+,,D,,C,D,D+,5,5,,,1
W07,,2012,2016,10,5171,Math 2 ACP,,,C,,N,,D+,,C-,C+,C,5,5,,,1
W07,,2013,2016,11,5181,Math 3 ACP,,,F,,N,,N,,,,,5,,,,1
W07,,2013,2016,11,5961,Links Math CP,,,,,,,,,F,,F,5,0,,,1
W07,,2014,2016,12,5961,Math CP,,,B,,P,,N,,,,P,2.5,2.5,,,1
W07,,2011,2015,9,5011,Honors Math 1,,,C-,,B-,,B,,B,C,B-,5,5,,,1
W07,,2012,2015,10,5021,Honors Math 2,,,C+,,C,,B-,,B-,B-,B-,5,5,,,1
W07,,2013,2015,11,5131,Math 3 ACP Acc,,,A-,,B+,,B,,B+,B,B+,5,5,,,1
W07,,2014,2015,12,5141,Intro to Calculus ACP Acc,,,A,,A,,A-,,B+,,A-,5,5,,,1
W07,,2014,2017,9,5161,Math 1 ACP,,,B+,,B+,,A-,,A-,C+,B+,5,5,,,1
W07,,2015,2017,10,5121,Math 2 ACP Acc,,,B-,,B-,,B,,C+,C+,B-,5,5,,,1
W07,,2016,2017,11,5131,Math 3 ACP Acc,1,,B+,,B,,A-,,B+,C+,B,5,5,,FY,13
W07,,2017,2017,12,5141,Intro to Calculus ACP Acc,2,,B+,,C+,,A-,,B-,,B,5,5,,FY,27
W07,,2009,2012,9,5161,Math 1  I,,,,,,,,,,,B,5,5,,,1
W07,,2010,2012,10,5171,Math 2 I,,,A-,,A-,,B+,,C,B+,B+,5,5,,,1
W07,,2011,2012,11,5181,Math 3 I,,,D-,,B,,C,,C-,B,D+,5,5,,,1
W07,,2012,2012,12,5191,Pre-Calculus ACP,,,C,,C,,,,,,C,2.5,2.5,,,1
W07,,2011,2015,9,5011,Honors Math 1,,,B,,A-,,B,,A,A-,A-,5,5,,,1
W07,,2012,2015,10,5021,Honors Math 2,,,A-,,A,,B,,B+,B,B+,5,5,,,1
W07,,2013,2015,11,5031,Math 3 H,,,A,,A-,,B+,,B,B+,B+,5,5,,,1
W07,,2014,2015,12,5081,AP Calculus 4 AB,,,A-,,A,,A,,A,,A,5,5,,,1
W07,,2009,2012,9,5011,Honors Math 1,,,,,,,,,,,B,5,5,,,1
W07,,2010,2012,10,5021,Honors Math 2,,,B-,,B,,B-,,B,C+,B-,5,5,,,1
W07,,2011,2012,11,5031,Honors Math 3,,,A,,A,,A,,A-,A-,A,5,5,,,1
W07,,2012,2012,12,5081,AP Calculus 4 AB,,,A-,,B+,,B+,,B,,B+,5,5,,,1
W07,,2010,2013,9,5161,Math 1 I,,,B-,,C,,D+,,C+,C-,C,5,5,,,1
W07,,2012,2013,11,5171,Math 2 ACP,,,B+,,B-,,C-,,C,B-,C+,5,5,,,1
W07,,2013,2013,12,5181,Math 3 ACP,,,C+,,C,,D+,,F,F,D+,5,5,,,1
W07,,2012,2016,9,5161,Math 1 ACP,,,A-,,A,,A,,A-,B+,A-,5,5,,,1
W07,,2013,2016,10,5171,Math 2 ACP,,,A,,A,,A,,A-,A,A,5,5,,,1
W07,,2014,2016,11,5181,Math 3 ACP,,,A,,B+,,A-,,A,B,A-,5,5,,,1
W07,,2015,2016,12,5191,Pre-Calculus ACP,,,A-,,A,,A-,,A,,A,5,5,,,1
W07,MAT,2020,2023,9,5111,Math 1 ACP Acc,2,,A,,A-,,P,,,,A,5,12,,FY,45
W07,MAT,2021,2023,10,5121,Math 2 ACP Acc,4,,A,,A,,A,,A,,A,5,12,,FY,82
W07,MAT,2022,2023,11,5031,Math 3 (Pre-Calculus) H,8,,A-,,A,,A-,,A,,A,5,12,,FY,13
W07,MAT,2023,2023,12,5081,AP Calculus 4 AB,3,Y,A,Y,A,N,B+,Y,A-,,A-,12,12,,FY,26
W07,,2012,2016,9,5011,Honors Math 1,,,C+,,B,,B-,,B,F,C,5,5,,,1
W07,,2014,2016,11,5131,Math 3 ACP Acc,,,A-,,A,,A-,,A-,B,A,5,5,,,1
W07,,2015,2016,12,5141,Intro to Calculus ACP Acc,,,A,,A,,A-,,B+,,A-,5,5,,,1
W07,,2011,2013,10,5021,Honors Math 2,,,A,,A,,A,,A,A,A,5,5,,,1
W07,,2012,2013,11,5031,Honors Math 3,,,A,,A,,A,,A,A,A,5,5,,,1
W07,,2013,2013,12,5041,AP Calculus 4 BC,,,A,,A,,A,,A,,A,5,5,,,1
W07,,2014,2017,9,5111,Math 1 ACP Acc,,,A-,,A-,,A-,,A,A,A-,5,5,,,1
W07,,2016,2017,11,5131,Math 3 ACP Acc,1,,B,,A,,A,,B+,B+,A-,5,5,,FY,13
W07,,2017,2017,12,5141,Intro to Calculus ACP Acc,2,,A,,A-,,A-,,B+,,A-,5,5,,FY,27
W07,,2012,2016,9,5411,Math 1  CP,,,A-,,A,,A-,,A-,B,A-,5,5,,,1
W07,,2013,2016,10,5421,Math 2  CP,,,B-,,D+,,C+,,C,D+,C,5,5,,,1
W07,,2014,2016,11,5431,Math 3  CP,,,C,,B,,C+,,B-,D,C+,5,5,,,1
W07,,2015,2016,12,5441,Topics in Pre-Calculus CP,,,D,,D+,,D,,D-,,D,5,5,,,1
Active,MAT,2023,2026,9,5011,Math 1 H,3,,,Y,A,Y,A,Y,A,A,A,12,12,,FY,3
Active,MAT,2023,2026,9,5012,Math 1 Accelerated/Honors,3,Y,A,,,,,,,,,12,,,FY,3
W07,,2008,2011,9,5411,Math 1  II,,,,,,,,,,,C+,5,5,,,1
W07,,2009,2011,10,5421,Math 2  II,,,,,,,,,,,C,5,5,,,1
W07,,2010,2011,11,5431,Math 3  II,,,A,,B-,,C,,B+,D,B-,5,5,,,1
W07,,2014,2017,9,5111,Math 1 ACP Acc,,,B-,,C+,,B-,,B-,B,B-,5,5,,,1
W07,,2015,2017,10,5121,Math 2 ACP Acc,,,A-,,B+,,A,,A-,B+,A-,5,5,,,1
W07,,2016,2017,11,5131,Math 3 ACP Acc,2,,B,,B,,B-,,B-,B-,B,5,5,,FY,47
W07,,2017,2017,12,5141,Intro to Calculus ACP Acc,4,,B+,,A,,,,,,A-,5,2.5,2.5,FY,30
W07,MAT,2019,2022,9,5111,Math 1 ACP Acc,5,,A-,,B-,,B-,,B,D,B-,5,5,,FY,22
W07,MAT,2020,2022,10,5121,Math 2 ACP Acc,6,,B-,,C+,,P,,,,B-,5,5,,FY,32
W07,MAT,2021,2022,11,5131,Math 3 ACP Accelerated (Pre-Calculus),8,,A,,A,,A,,A,,A,5,5,,FY,31
W07,MAT,2022,2022,12,5141,Intro to Calculus ACP Acc,5,,A-,,A,,A-,,B,,B+,5,5,,FY,27
W07,,2009,2012,9,5111,Mathematics 1 Acc,,,,,,,,,,,A-,5,5,,,1
W07,,2010,2012,10,5121,Mathematics 2 Acc,,,B,,C+,,B,,B-,B-,B-,5,5,,,1
W07,,2011,2012,11,5131,Mathematics 3 Acc,,,B,,B,,B,,B,D,B-,5,5,,,1
W07,MAT,2018,2021,9,5011,Math 1 H,4,,B,,A,,B+,,A,,A-,5,5,,FY,29
W07,MAT,2019,2021,10,5021,Math 2 H,7,,A,,B,23,I,,A,B+,A-,5,5,,FY,6
W07,MAT,2020,2021,11,5031,Math 3 (Pre-Calculus) H,7,,A-,,A,,P,,,,A-,5,5,,FY,21
W07,MAT,2021,2021,12,5041,AP Calculus 4 BC,1,,A,,A,,A,,B,,A,5,5,,FY,6
W07,,2011,2015,9,5111,Mathematics 1 Acc,,,B,,A,,A,,A,A,A,5,5,,,1
W07,,2012,2015,10,5121,Math 2 ACP Acc,,,A,,A-,,B+,,A,A,A,5,5,,,1
