,Unnamed: 0,State,Area name,FIPS,TotalVote2024,DemVote2024,RepVote2024,OtherVote2024,"Less than a high school diploma, 2000","High school diploma only, 2000","Some college or associate's degree, 2000","Bachelor's degree or higher, 2000","Percent of adults with less than a high school diploma, 2000","Percent of adults with a high school diploma only, 2000","Percent of adults completing some college or associate's degree, 2000","Percent of adults with a bachelor's degree or higher, 2000","Less than a high school diploma, 2008-12","High school diploma only, 2008-12","Some college or associate's degree, 2008-12","Bachelor's degree or higher, 2008-12","Percent of adults with less than a high school diploma, 2008-12","Percent of adults with a high school diploma only, 2008-12","Percent of adults completing some college or associate's degree, 2008-12","Percent of adults with a bachelor's degree or higher, 2008-12","Less than a high school diploma, 2018-22","High school diploma only, 2018-22","Some college or associate's degree, 2018-22","Bachelor's degree or higher, 2018-22","Percent of adults with less than a high school diploma, 2018-22","Percent of adults with a high school diploma only, 2018-22","Percent of adults completing some college or associate's degree, 2018-22","Percent of adults with a bachelor's degree or higher, 2018-22",Rural_Urban_Continuum_Code_2013,Urban_Influence_Code_2013,Metro_2013,Unemp2001,Unemp2022,Median_Household_Income_2021,Med_HH_Income_Percent_of_State_Total_2021,RepVote2020,DemVote2020,TotalVote2020,pctdem2008,pctdem2012,pctdem2016,pctrep2008,pctrep2012,pctrep2016,dempct2024,dempct2020,DiffPct,FIPS2,FIPS3,Diff3
347,347,FL,Charlotte County,12015,124118,40450.0,82480,1188,20185.0,40343.0,32668.0,19875.0,17.9,35.7,28.9,17.6,14917.0,44098.0,42461.0,27136.0,11.59845116,34.28762479,33.01480422,21.09911983,12712.0,53154.0,52222.0,39640.0,8.059444106,33.69978698,33.10889633,25.13187259,3.0,2.0,1.0,4.4,3.4,59547.0,94.4,73243.0,42273.0,116340.0,45.83,42.4,34.7,53.08,56.68,62.48,32.589954720507905,36.335740072202164,-3.745785351694259,12015,12015,-1
348,348,FL,Citrus County,12017,98540,26276.0,71356,908,20078.0,35203.0,25136.0,12177.0,21.7,38.0,27.1,13.2,16123.0,42782.0,33460.0,18060.0,14.60086031,38.74303826,30.30110935,16.35499208,11843.0,46644.0,40928.0,24367.0,9.567626957,37.68237708,33.06458128,19.68541468,3.0,2.0,1.0,5.6,4.1,48237.0,76.5,65352.0,27092.0,93208.0,41.31,38.49,28.59,57.39,60.41,68.33,26.665313578242337,29.0661745772895,-2.4008609990471648,12017,12017,-1
349,349,FL,Clay County,12019,127302,37926.0,87711,1665,12297.0,28640.0,31286.0,18159.0,13.6,31.7,34.6,20.1,12558.0,37328.0,45610.0,29329.0,10.06048468,29.90426597,36.53915482,23.49609453,11348.0,42368.0,56214.0,41870.0,7.475625823,27.91040843,37.03162055,27.58234519,1.0,1.0,1.0,3.8,2.6,76711.0,121.7,84480.0,38317.0,124405.0,28.23,26.67,26.13,71.06,72.49,70.4,29.792147806004618,30.80020899481532,-1.0080611888107036,12019,12019,-1
350,350,FL,Collier County,12021,217434,71720.0,143267,2447,33822.0,48643.0,51135.0,51757.0,18.2,26.2,27.6,27.9,35596.0,64566.0,63202.0,74914.0,14.93885294,27.0969204,26.52447981,31.43974685,30512.0,75604.0,72626.0,113010.0,10.45819737,25.91378979,24.89305986,38.73495297,2.0,2.0,1.0,4.1,2.8,75799.0,120.2,128950.0,77621.0,207818.0,38.35,34.67,35.77,60.84,64.73,61.73,32.984721800638354,37.350470122896,-4.3657483222576445,12021,12021,-1
351,351,FL,Columbia County,12023,33690,8250.0,25108,332,9333.0,12875.0,10644.0,4028.0,25.3,34.9,28.9,10.9,8605.0,15715.0,15275.0,6010.0,18.86854512,34.45894091,33.49413442,13.17837956,6895.0,17479.0,16331.0,7777.0,14.22177303,36.05255559,33.68466647,16.04100491,4.0,3.0,0.0,5.4,3.2,52035.0,82.5,23836.0,8914.0,33042.0,32.6,31.15,26.48,66.38,67.85,70.95,24.487978628673197,26.977785848314266,-2.4898072196410688,12023,12023,-1
352,352,FL,DeSoto County,12027,12525,3525.0,8888,112,7736.0,7497.0,4210.0,1779.0,36.5,35.3,19.8,8.4,6552.0,9004.0,4986.0,2478.0,28.46220678,39.11381407,21.65942659,10.76455256,6720.0,9956.0,5446.0,2900.0,26.8563664,39.78898569,21.76484693,11.58980098,6.0,5.0,0.0,4.9,3.3,43256.0,68.6,8313.0,4259.0,12659.0,43.26,42.31,34.95,55.59,56.63,62.65,28.143712574850298,33.6440477130895,-5.500335138239201,12027,12027,-1
353,353,FL,Dixie County,12029,8163,1183.0,6920,60,3288.0,3798.0,1906.0,651.0,34.1,39.4,19.8,6.8,2681.0,4348.0,3431.0,919.0,23.5609456,38.21073908,30.15203445,8.076280868,2408.0,6044.0,3068.0,999.0,19.23476316,48.2786165,24.50674974,7.979870597,6.0,7.0,0.0,5.5,3.3,39029.0,61.9,6759.0,1365.0,8167.0,26.5,25.9,17.63,71.5,72.78,80.84,14.49222099718241,16.713603526386677,-2.221382529204268,12029,12029,-1
354,354,FL,Duval County,12031,473333,229365.0,236285,7683,86336.0,145209.0,158584.0,109473.0,17.3,29.1,31.7,21.9,71221.0,165147.0,188797.0,146484.0,12.45886899,28.88958084,33.02673494,25.62481523,63382.0,190902.0,208634.0,220273.0,9.277347038,27.94269831,30.53816575,32.2417889,1.0,1.0,1.0,4.2,3.0,60121.0,95.3,233762.0,252556.0,492820.0,48.73,47.77,47.54,50.64,51.38,48.92,48.45742849114683,51.247108477740355,-2.7896799865935265,12031,12031,-1
355,355,FL,Escambia County,12033,163504,64601.0,96407,2496,34042.0,53751.0,62128.0,39789.0,17.9,28.3,32.7,21.0,25189.0,57357.0,67852.0,45465.0,12.86051985,29.2842446,34.6425818,23.21265374,20152.0,60117.0,76701.0,61257.0,9.234421039,27.54792028,35.14734657,28.07031211,2.0,2.0,1.0,4.9,3.0,54492.0,86.4,96674.0,70929.0,170372.0,39.87,39.18,37.69,59.19,59.74,58.25,39.51034837068206,41.63184091282605,-2.12149254214399,12033,12033,-1
356,356,FL,Flagler County,12035,80217,28431.0,51014,772,5453.0,12330.0,12642.0,8191.0,14.1,31.9,32.7,21.2,7196.0,23737.0,23233.0,16660.0,10.16011069,33.51452856,32.80292548,23.52243526,7037.0,28114.0,29907.0,25768.0,7.747781472,30.95369167,32.92779601,28.37073085,2.0,2.0,1.0,4.6,3.4,65783.0,104.3,43043.0,28161.0,71716.0,50.43,45.87,38.3,48.85,53.3,58.87,35.44261191518007,39.26738803056501,-3.8247761153849353,12035,12035,-1
357,357,FL,Franklin County,12037,6785,1870.0,4831,84,2603.0,2983.0,1598.0,1018.0,31.7,36.4,19.5,12.4,1831.0,3104.0,2534.0,1340.0,20.78556022,35.23668975,28.76603474,15.21171529,1905.0,3126.0,2640.0,2033.0,19.63107997,32.2135202,27.20527617,20.95012366,6.0,6.0,0.0,4.2,2.8,44684.0,70.9,4675.0,2120.0,6849.0,35.4,33.7,28.99,63.33,65.22,68.58,27.560795873249816,30.953423857497445,-3.3926279842476283,12037,12037,-1
358,358,FL,Gadsden County,12039,21932,14203.0,7495,234,8480.0,10384.0,6324.0,3744.0,29.3,35.9,21.9,12.9,7352.0,11701.0,8201.0,4429.0,23.20487328,36.93147745,25.88454376,13.97910551,6020.0,10750.0,7785.0,6012.0,19.69444172,35.16864593,25.46864265,19.6682697,2.0,2.0,1.0,4.8,3.8,45678.0,72.4,7465.0,16153.0,23762.0,69.22,70.09,67.92,30.26,29.47,30.43,64.75925588181653,67.97828465617373,-3.2190287743571986,12039,12039,-1
359,359,FL,Gilchrist County,12041,10725,1662.0,8931,132,2447.0,3197.0,2386.0,836.0,27.6,36.1,26.9,9.4,2354.0,4565.0,3041.0,1332.0,20.84661707,40.42685087,26.93057032,11.79596174,1807.0,5039.0,4162.0,1887.0,14.0131834,39.07716169,32.276076,14.63357891,2.0,2.0,1.0,4.3,3.0,52168.0,82.7,7895.0,1700.0,9685.0,25.53,23.83,17.32,72.34,74.81,80.05,15.496503496503497,17.552916881775943,-2.056413385272446,12041,12041,-1
360,360,FL,Glades County,12043,5300,1222.0,4034,44,2233.0,2727.0,1715.0,728.0,30.2,36.8,23.2,9.8,2305.0,3724.0,2441.0,959.0,24.44585852,39.49517446,25.8882172,10.17074981,2573.0,3306.0,2448.0,1242.0,26.88891211,34.54906469,25.58261051,12.97941269,6.0,4.0,0.0,5.7,3.2,46389.0,73.6,3782.0,1385.0,5193.0,39.29,40.19,29.2,59.45,58.76,68.83,23.056603773584907,26.67051800500674,-3.613914231421834,12043,12043,-1
361,361,FL,Gulf County,12045,8724,1970.0,6684,70,2612.0,3539.0,2410.0,966.0,27.4,37.1,25.3,10.1,2570.0,4322.0,3341.0,1636.0,21.65304575,36.41418822,28.14895947,13.78380655,1695.0,4049.0,3588.0,2541.0,14.2760886,34.1025857,30.2198265,21.4014992,3.0,2.0,1.0,5.7,2.7,51684.0,82.0,6113.0,1985.0,8163.0,29.83,28.33,23.58,69.12,70.27,73.07,22.581384685923886,24.317040303809875,-1.735655617885989,12045,12045,-1
362,362,FL,Hamilton County,12047,5752,1727.0,3964,61,3251.0,3073.0,1798.0,636.0,37.1,35.1,20.5,7.3,2579.0,4045.0,2470.0,803.0,26.05840154,40.870971,24.95705769,8.113569769,2285.0,4400.0,2362.0,921.0,22.92335474,44.14125201,23.69582665,9.239566613,6.0,6.0,0.0,7.5,4.0,39522.0,62.7,3815.0,1963.0,5830.0,42.31,41.21,34.87,56.9,58.04,63.06,30.02433936022253,33.67066895368782,-3.6463295934652926,12047,12047,-1
363,363,FL,Hardee County,12049,8160,1751.0,6336,73,6941.0,5200.0,2982.0,1386.0,42.0,31.5,18.1,8.4,6183.0,5728.0,3372.0,1463.0,36.92225009,34.20518333,20.13615192,8.736414666,3658.0,7800.0,3405.0,1718.0,22.06139557,47.04179483,20.53555274,10.36125686,6.0,3.0,0.0,6.9,3.9,45964.0,72.9,6122.0,2298.0,8485.0,34.65,34.09,28.34,64.26,64.99,69.13,21.458333333333332,27.083087802003536,-5.624754468670204,12049,12049,-1
364,364,FL,Hendry County,12051,13487,4096.0,9253,138,9420.0,5977.0,3459.0,1695.0,45.8,29.1,16.8,8.2,8379.0,8040.0,4775.0,2281.0,35.69329073,34.24920128,20.34078807,9.716719915,7806.0,9330.0,5782.0,2684.0,30.48980548,36.44246543,22.58417311,10.48355597,4.0,3.0,0.0,7.5,4.7,48841.0,77.5,7906.0,4929.0,12940.0,45.94,46.65,41.52,53.13,52.58,55.74,30.36998591236005,38.091190108191654,-7.721204195831604,12051,12051,-1
365,365,FL,Hernando County,12053,111052,34431.0,75446,1175,21335.0,37395.0,27737.0,12615.0,21.5,37.7,28.0,12.7,18204.0,48254.0,40915.0,19923.0,14.3005279,37.90692559,32.14162267,15.65092383,15671.0,48035.0,54104.0,29458.0,10.64114404,32.617405,36.73846321,20.00298775,1.0,1.0,1.0,5.2,3.6,56443.0,89.5,70412.0,37519.0,108922.0,47.65,45.21,33.9,51.22,53.71,62.87,31.0043943377877,34.44575016984631,-3.441355832058612,12053,12053,-1
366,366,FL,Highlands County,12055,52031,15227.0,36382,422,16587.0,22517.0,17146.0,8837.0,25.5,34.6,26.3,13.6,14571.0,26849.0,21490.0,11260.0,19.6454092,36.19927194,28.9739787,15.18134016,10905.0,28096.0,25632.0,14461.0,13.78739222,35.52228993,32.40700938,18.28330847,3.0,2.0,1.0,5.1,4.2,47820.0,75.8,34873.0,16938.0,52170.0,40.5,38.05,32.69,58.55,61.06,64.71,29.26524571889835,32.466935020126506,-3.201689301228157,12055,12055,-1
367,367,FL,Hillsborough County,12057,674907,321455.0,342017,11435,125783.0,174283.0,189666.0,164109.0,19.2,26.7,29.0,25.1,110771.0,228236.0,239963.0,236472.0,13.58416662,27.98923774,29.42735351,28.99924213,107998.0,262086.0,273799.0,366052.0,10.69355949,25.95077901,27.11055662,36.24510488,1.0,1.0,1.0,4.1,2.8,65818.0,104.4,327398.0,376367.0,712063.0,53.18,52.84,51.52,46.05,46.15,44.65,47.629525253108945,52.85585685536252,-5.226331602253573,12057,12057,-1
368,368,FL,Holmes County,12059,9132,882.0,8193,57,4404.0,4782.0,2357.0,1116.0,34.8,37.8,18.6,8.8,3390.0,5365.0,3766.0,1543.0,24.10409556,38.14704209,26.77758817,10.97127418,2441.0,6452.0,3668.0,1554.0,17.29365923,45.71023734,25.98653914,11.00956429,6.0,6.0,0.0,6.0,3.1,44139.0,70.0,8080.0,924.0,9068.0,16.84,15.28,10.02,81.88,83.62,87.89,9.658344283837057,10.189677988531098,-0.5313337046940418,12059,12059,-1
369,369,FL,Indian River County,12061,99493,35654.0,62737,1102,15591.0,24572.0,24835.0,19533.0,18.4,29.1,29.4,23.1,13729.0,28953.0,32705.0,27663.0,13.3226589,28.09606987,31.73702086,26.84425036,10785.0,33615.0,40324.0,41214.0,8.563737712,26.69170544,32.01892995,32.7256269,3.0,2.0,1.0,5.8,3.4,61351.0,97.3,58872.0,37844.0,97484.0,42.09,38.47,36.3,56.91,60.8,60.77,35.835686932749034,38.82072955561939,-2.9850426228703526,12061,12061,-1
370,370,FL,Jackson County,12063,22152,5892.0,16074,186,9807.0,10383.0,7507.0,4074.0,30.9,32.7,23.6,12.8,7488.0,12315.0,10643.0,4799.0,21.24556675,34.9411264,30.19719109,13.61611576,5496.0,13833.0,10688.0,4837.0,15.76863488,39.68841453,30.66505996,13.87789063,6.0,6.0,0.0,4.9,3.2,42721.0,67.8,15488.0,6766.0,22419.0,35.57,35.06,30.4,63.61,64.08,67.76,26.598049837486457,30.17975824077791,-3.5817084032914543,12063,12063,-1
371,371,FL,Jefferson County,12065,8532,3429.0,5011,92,2391.0,2871.0,2143.0,1506.0,26.8,32.2,24.0,16.9,2049.0,3864.0,3158.0,1634.0,19.14058851,36.09528258,29.50023354,15.26389538,1608.0,4032.0,3071.0,2115.0,14.85313135,37.24367264,28.36689451,19.5363015,2.0,2.0,1.0,4.4,3.2,56130.0,89.0,4479.0,3897.0,8451.0,51.38,50.53,46.32,47.72,48.77,51.41,40.18987341772152,46.11288604898829,-5.923012631266765,12065,12065,-1
372,372,FL,Lafayette County,12067,3767,441.0,3296,30,1508.0,1904.0,993.0,340.0,31.8,40.1,20.9,7.2,1100.0,2263.0,1716.0,613.0,19.32536894,39.75755446,30.14757554,10.76950105,1260.0,2959.0,1171.0,474.0,21.48703956,50.46043656,19.96930423,8.083219645,9.0,12.0,0.0,5.2,3.1,45732.0,72.5,3128.0,510.0,3658.0,19.11,20.21,15.27,79.76,78.49,82.81,11.70692859039023,13.942044833242209,-2.235116242851978,12067,12067,-1
373,373,FL,Lake County,12069,227514,84546.0,140500,2468,31482.0,53339.0,44940.0,25811.0,20.2,34.3,28.9,16.6,27845.0,74938.0,69879.0,43781.0,12.86481891,34.62251031,32.28517439,20.22749638,27434.0,87800.0,98145.0,73720.0,9.555588839,30.58178538,34.18507205,25.67755374,1.0,1.0,1.0,4.4,3.0,64662.0,102.6,125859.0,83505.0,211314.0,42.84,40.98,36.86,56.36,58.11,59.95,37.160790105224294,39.517022061955196,-2.356231956730902,12069,12069,-1
374,374,FL,Lee County,12071,394105,139240.0,250661,4204,58020.0,106623.0,93876.0,69153.0,17.7,32.5,28.6,21.1,58727.0,147868.0,135923.0,111936.0,12.92254002,32.53750655,29.90907771,24.63087573,57706.0,176083.0,173829.0,175717.0,9.892428879,30.1855709,29.799172,30.12282822,2.0,2.0,1.0,3.7,3.1,66426.0,105.3,233247.0,157695.0,393899.0,44.45,41.39,38.27,54.82,57.92,58.68,35.33068598469951,40.034374293917985,-4.703688309218478,12071,12071,-1
375,375,FL,Leon County,12073,157727,94520.0,60397,2810,14967.0,25963.0,39211.0,57396.0,10.9,18.9,28.5,41.7,13244.0,32084.0,44768.0,69290.0,8.309387274,20.12974791,28.08778688,43.47307794,11755.0,33556.0,46567.0,83185.0,6.714725556,19.16795668,26.60013824,47.51717953,2.0,2.0,1.0,3.5,3.0,57246.0,90.8,57453.0,103517.0,162929.0,61.74,61.26,60.52,37.48,37.62,35.38,59.92632840287332,63.53503673379202,-3.6087083309187022,12073,12073,-1
376,376,FL,Levy County,12075,24451,5994.0,18245,212,6271.0,9183.0,6023.0,2553.0,26.1,38.2,25.1,10.6,5497.0,11059.0,8986.0,3300.0,19.05901116,38.34338811,31.15595312,11.4416476,3931.0,13294.0,9464.0,5122.0,12.35736066,41.79057559,29.75071516,16.10134859,6.0,6.0,0.0,5.1,3.5,45494.0,72.2,16749.0,6205.0,23145.0,35.84,33.26,26.3,62.77,65.51,71.02,24.514334792033047,26.809246057463817,-2.2949112654307697,12075,12075,-1
377,377,FL,Liberty County,12077,3496,566.0,2898,32,1663.0,1952.0,857.0,356.0,34.4,40.4,17.8,7.4,1466.0,2281.0,1214.0,661.0,26.07612949,40.57274991,21.59373888,11.75738171,1046.0,2296.0,1245.0,929.0,18.96301668,41.62436548,22.57070341,16.84191443,8.0,7.0,0.0,4.7,3.2,48271.0,76.6,2846.0,694.0,3561.0,27.3,28.68,19.75,71.35,70.07,77.15,16.189931350114417,19.488907610221847,-3.2989762601074304,12077,12077,-1
378,378,FL,Madison County,12079,9176,3231.0,5874,71,3985.0,4190.0,2827.0,1252.0,32.5,34.2,23.1,10.2,3006.0,5249.0,3587.0,1364.0,22.76238074,39.74708466,27.16189611,10.3286385,2718.0,4898.0,4317.0,1776.0,19.82639142,35.72835364,31.49026187,12.95499307,6.0,6.0,0.0,5.0,3.3,43444.0,68.9,5576.0,3747.0,9380.0,47.94,47.92,41.46,51.02,51.34,57.04,35.211421098517874,39.946695095948826,-4.7352739974309515,12079,12079,-1
379,379,FL,Manatee County,12081,229812,86674.0,140486,2652,35777.0,61485.0,55468.0,40059.0,18.6,31.9,28.8,20.8,30602.0,72537.0,70925.0,61268.0,13.0037564,30.82326245,30.13827274,26.03470841,28502.0,89797.0,87604.0,100646.0,9.297697921,29.29286998,28.5774868,32.8319453,2.0,2.0,1.0,4.0,2.9,67929.0,107.7,124987.0,90166.0,216958.0,46.08,43.33,39.8,53.11,55.79,56.97,37.715175882895586,41.559195789046726,-3.8440199061511393,12081,12081,-1
380,380,FL,Marion County,12083,214743,72436.0,140173,2134,40813.0,67271.0,53477.0,25626.0,21.8,35.9,28.6,13.7,37023.0,88499.0,76430.0,41780.0,15.1900448,36.3099634,31.35821312,17.14177867,30326.0,99013.0,90583.0,61989.0,10.75729574,35.12207754,32.13177208,21.98885464,2.0,2.0,1.0,4.9,3.4,54555.0,86.5,127826.0,74858.0,204376.0,43.72,41.41,35.51,55.32,57.65,61.72,33.731483680492495,36.6275883665401,-2.8961046860476074,12083,12083,-1
381,381,FL,Martin County,12085,98796,33539.0,64121,1136,14183.0,27263.0,29608.0,25413.0,14.7,28.3,30.7,26.3,12795.0,29374.0,36173.0,32936.0,11.49822966,26.39695178,32.50687467,29.59794389,9404.0,30742.0,40240.0,43470.0,7.592688283,24.82075959,32.48934246,35.09720966,2.0,2.0,1.0,5.0,2.7,67059.0,106.4,61168.0,36893.0,98726.0,42.8,38.17,35.18,56.38,61.09,62.02,33.94773067735536,37.36908210603083,-3.4213514286754716,12085,12085,-1
382,382,FL,Miami-Dade County,12086,1097209,480355.0,605590,11264,479353.0,332997.0,356040.0,323399.0,32.1,22.3,23.9,21.7,374979.0,479508.0,411185.0,452145.0,21.82880947,27.9137999,23.9364845,26.32090613,332566.0,508164.0,453777.0,624330.0,17.33164412,26.48291647,23.64854336,32.53689605,1.0,1.0,1.0,4.5,2.6,58905.0,93.4,532833.0,617864.0,1156816.0,57.89,61.65,63.68,41.76,37.91,34.07,43.779717446721634,53.41074120689893,-9.6310237601773,12086,12086,-1
383,383,FL,Monroe County,12087,44502,17933.0,26064,505,9232.0,17664.0,18682.0,15583.0,15.1,28.9,30.5,25.5,6081.0,16646.0,18111.0,16156.0,10.66954416,29.20658315,31.77702916,28.34684353,4993.0,18156.0,17754.0,23342.0,7.771811036,28.26056502,27.6348354,36.33278854,4.0,3.0,0.0,3.4,1.9,68975.0,109.4,25693.0,21881.0,48029.0,51.91,49.68,44.66,47.01,49.25,51.57,40.29706530043593,45.55789210685211,-5.260826806416176,12087,12087,-1
384,384,FL,Nassau County,12089,65934,17143.0,47945,846,7398.0,13415.0,10795.0,7364.0,19.0,34.4,27.7,18.9,6172.0,18061.0,15766.0,11624.0,11.95591112,34.9863433,30.54065049,22.51709509,5540.0,19853.0,20735.0,21711.0,8.166393962,29.26487714,30.56501422,32.00371468,1.0,1.0,1.0,4.0,2.5,78069.0,123.8,42566.0,15564.0,58811.0,27.72,25.29,23.32,71.54,73.85,73.52,26.000242666909333,26.464436925065037,-0.4641942581557039,12089,12089,-1
385,385,FL,Okaloosa County,12091,114225,32074.0,80309,1842,13471.0,30515.0,41193.0,27250.0,12.0,27.1,36.6,24.2,10892.0,34024.0,44878.0,33576.0,8.828726595,27.57882792,36.37675286,27.21569263,10188.0,35919.0,51316.0,48582.0,6.977843225,24.60121229,35.14674155,33.27420294,3.0,2.0,1.0,4.0,2.4,69053.0,109.5,79798.0,34248.0,116373.0,27.08,24.71,23.58,72.01,74.02,71.28,28.079667323265486,29.42950684437112,-1.3498395211056327,12091,12091,-1
386,386,FL,Okeechobee County,12093,16096,3671.0,12315,110,8161.0,7925.0,5214.0,2088.0,34.9,33.9,22.3,8.9,8186.0,8971.0,6501.0,2708.0,31.04756125,34.02488053,24.65675491,10.27080331,5699.0,10101.0,7779.0,4773.0,20.10087472,35.62711625,27.43721783,16.8347912,4.0,3.0,0.0,6.1,3.1,47642.0,75.6,11470.0,4390.0,15954.0,39.95,39.4,29.0,59.13,59.46,68.53,22.806908548707753,27.516610254481634,-4.709701705773881,12093,12093,-1
387,387,FL,Orange County,12095,609607,340807.0,258279,10521,104591.0,148006.0,171495.0,150009.0,18.2,25.8,29.9,26.1,95158.0,199888.0,222568.0,219112.0,12.91633525,27.13193236,30.21041744,29.74131495,101997.0,231925.0,271286.0,360821.0,10.55837868,24.00807843,28.08259379,37.35094909,1.0,1.0,1.0,4.2,2.9,64579.0,102.4,245398.0,395014.0,647403.0,59.0,58.68,60.39,40.38,40.44,35.74,55.906018139555485,61.01516366158328,-5.109145522027795,12095,12095,-1
388,388,FL,Osceola County,12097,173289,84205.0,86713,2371,23095.0,37536.0,32560.0,17416.0,20.9,33.9,29.4,15.7,26886.0,61996.0,54828.0,30573.0,15.42663369,35.5720294,31.45917846,17.54215844,32217.0,77576.0,82648.0,69440.0,12.3021525,29.62261485,31.55937239,26.51586026,1.0,1.0,1.0,4.4,3.4,60495.0,95.9,73480.0,97297.0,172436.0,59.56,61.86,60.95,39.82,37.34,35.88,48.592236091154085,56.424992460971026,-7.832756369816941,12097,12097,-1
389,389,FL,Palm Beach County,12099,748489,372512.0,366836,9141,134346.0,219805.0,237133.0,226615.0,16.4,26.9,29.0,27.7,121054.0,246974.0,271899.0,308655.0,12.76157465,26.0361255,28.66373176,32.53856809,121167.0,253992.0,298146.0,426118.0,11.02096281,23.10230002,27.11840666,38.75833051,1.0,1.0,1.0,5.0,2.9,70024.0,111.1,334711.0,433572.0,773158.0,61.18,58.21,56.57,38.28,41.18,41.13,49.76853367250554,56.078059077187326,-6.309525404681786,12099,12099,-1
390,390,FL,Pasco County,12101,319664,117450.0,197779,4435,57297.0,93918.0,70709.0,33548.0,22.4,36.8,27.7,13.1,43888.0,116079.0,107562.0,66932.0,13.12200825,34.70628863,32.15980339,20.01189974,38282.0,136523.0,125453.0,111695.0,9.292807675,33.14043107,30.45323132,27.11352994,1.0,1.0,1.0,4.6,3.0,59555.0,94.5,179621.0,119073.0,301970.0,47.67,46.01,37.38,51.24,52.64,58.93,36.74170378897843,39.43206278769414,-2.690358998715716,12101,12101,-1
391,391,FL,Pinellas County,12103,519340,242452.0,269472,7416,109698.0,203495.0,215666.0,157235.0,16.0,29.7,31.4,22.9,77367.0,209249.0,214150.0,186848.0,11.25151611,30.43117214,31.14392668,27.17338507,55868.0,198362.0,229765.0,261455.0,7.494533503,26.60969884,30.82232209,35.07344557,1.0,1.0,1.0,4.3,2.6,61851.0,98.1,276209.0,277450.0,559715.0,53.6,52.24,47.46,45.34,46.59,48.58,46.684638194631646,49.56987038046149,-2.8852321858298424,12103,12103,-1
392,392,FL,Polk County,12105,350114,136879.0,209044,4191,82340.0,109920.0,85279.0,48669.0,25.2,33.7,26.1,14.9,72993.0,148071.0,113294.0,74523.0,17.85189334,36.21371499,27.70830633,18.22608534,66710.0,172834.0,160863.0,109285.0,13.08829646,33.90949829,31.56082497,21.44138028,2.0,2.0,1.0,5.0,3.5,56344.0,89.4,194586.0,145049.0,343256.0,46.51,46.09,41.3,52.64,52.91,55.37,39.09555173457788,42.25679958981052,-3.161247855232638,12105,12105,-1
393,393,FL,Putnam County,12107,36370,9354.0,26700,316,14160.0,17833.0,11261.0,4507.0,29.6,37.3,23.6,9.4,11444.0,20203.0,13273.0,6321.0,22.33367811,39.42741164,25.90308542,12.33582483,9242.0,21978.0,14420.0,7016.0,17.55165603,41.73883318,27.38529322,13.32421756,4.0,3.0,0.0,5.4,4.1,38759.0,61.5,25514.0,10527.0,36373.0,39.9,37.25,30.48,59.2,61.7,66.85,25.71899917514435,28.94179748714706,-3.222798312002709,12107,12107,-1
394,394,FL,St. Johns County,12109,198496,66862.0,128759,2875,11037.0,21117.0,25485.0,28560.0,12.8,24.5,29.6,33.1,9627.0,28840.0,40235.0,54031.0,7.25290621,21.72782955,30.31273308,40.70653116,9926.0,41492.0,53245.0,94156.0,4.992480598,20.86923282,26.78063968,47.3576469,1.0,1.0,1.0,3.7,2.3,94662.0,150.1,110946.0,63850.0,176622.0,33.81,30.65,31.57,65.4,68.39,64.96,33.684305980976944,36.15064940947334,-2.466343428496394,12109,12109,-1
395,395,FL,St. Lucie County,12111,185732,83517.0,100293,1922,30463.0,44627.0,40796.0,20562.0,22.3,32.7,29.9,15.1,30772.0,66508.0,60519.0,37163.0,15.7835886,34.11331439,31.04143372,19.0616633,27952.0,75400.0,80180.0,61248.0,11.4192336,30.80317019,32.75594411,25.0216521,2.0,2.0,1.0,6.2,3.4,62378.0,98.9,86831.0,84137.0,172169.0,55.67,53.54,47.48,43.55,45.68,49.9,44.96640320461741,48.86884398468946,-3.9024407800720553,12111,12111,-1
396,396,FL,Santa Rosa County,12113,112910,27035.0,84314,1561,11385.0,22829.0,26071.0,17881.0,14.6,29.2,33.4,22.9,11099.0,28595.0,37247.0,26759.0,10.70298939,27.57473481,35.91803279,25.80424301,9823.0,36374.0,47175.0,39828.0,7.374624625,27.30780781,35.41666667,29.9009009,2.0,2.0,1.0,4.5,2.7,80837.0,128.2,77385.0,27612.0,106928.0,25.56,23.12,21.04,73.47,75.72,74.46,23.943849083340712,25.8229836899596,-1.8791346066188872,12113,12113,-1
397,397,FL,Sarasota County,12115,279101,112668.0,163219,3214,33164.0,77323.0,75869.0,70446.0,12.9,30.1,29.5,27.4,24994.0,92615.0,91457.0,89213.0,8.379403176,31.04978896,30.66156183,29.90924604,20782.0,93173.0,103728.0,135055.0,5.891624945,26.41422245,29.40652836,38.28762424,2.0,2.0,1.0,3.9,2.9,71630.0,113.6,148370.0,120110.0,270575.0,49.52,45.84,42.73,49.62,53.26,54.32,40.36818212761688,44.39064954264067,-4.02246741502379,12115,12115,-1
398,398,FL,Seminole County,12117,254860,120717.0,129735,4408,27523.0,59280.0,80922.0,75491.0,11.3,24.4,33.3,31.0,24670.0,70695.0,93459.0,95691.0,8.670896086,24.84754758,32.84853171,33.63302462,20517.0,71190.0,102951.0,139386.0,6.142005245,21.31156375,30.81959263,41.72683838,1.0,1.0,1.0,4.0,2.7,70470.0,111.8,125241.0,132528.0,260815.0,48.25,46.23,47.09,51.03,52.7,48.66,47.36600486541631,50.813028391771944,-3.447023526355636,12117,12117,-1
