sex,age,famsize,Pstatus,Medu,Fedu,reason,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,0
F,15,GT3,T,2,1,reputation,3,3,0,no,yes,no,yes,yes,yes,yes,no,5,2,2,1,1,4,5,10,12,,
F,15,GT3,T,1,2,course,1,2,0,no,no,no,no,no,yes,yes,no,3,2,3,1,2,1,3,16,15,,
M,16,GT3,T,2,2,course,3,1,0,no,no,no,no,no,yes,no,no,4,2,2,1,2,3,2,17,15,,
F,19,GT3,T,0,1,course,1,2,3,no,yes,no,no,no,no,no,no,3,4,2,1,1,5,1,7,8,,
M,15,LE3,T,1,2,home,1,2,0,yes,yes,no,yes,yes,yes,yes,no,4,3,2,1,1,5,1,9,10,,
F,18,LE3,A,4,4,home,1,2,0,no,yes,no,no,yes,yes,yes,yes,4,2,4,1,1,4,13,12,10,,
F,18,GT3,T,2,2,course,2,4,0,no,no,no,yes,yes,yes,no,no,4,4,4,1,1,4,0,10,9,,
F,19,GT3,T,2,3,reputation,1,3,1,no,no,no,no,yes,yes,yes,yes,4,1,2,1,1,3,39,13,11,,
F,18,LE3,T,2,2,home,1,2,0,no,no,no,yes,no,yes,yes,yes,4,3,3,1,1,2,0,8,8,,
F,15,GT3,T,1,2,course,1,2,0,no,yes,yes,no,no,yes,yes,no,4,3,2,1,1,5,1,10,11,,
F,15,LE3,T,1,1,other,1,2,3,yes,no,yes,no,yes,yes,yes,no,4,3,2,2,3,3,9,7,8,,
F,18,LE3,T,4,3,home,2,2,0,no,yes,yes,no,yes,yes,yes,yes,4,4,5,1,2,2,10,10,8,,
F,19,LE3,T,3,2,reputation,2,2,1,no,yes,yes,no,no,yes,yes,yes,4,2,2,1,2,1,22,13,10,,
F,16,GT3,T,2,2,home,1,2,0,no,yes,yes,no,no,yes,yes,no,5,1,5,1,1,4,0,6,7,,
F,15,GT3,T,4,4,course,1,3,0,no,yes,no,yes,yes,yes,yes,yes,4,3,3,1,1,5,0,11,0,,
F,16,LE3,T,4,4,other,1,3,0,no,yes,yes,yes,yes,yes,yes,yes,5,4,5,1,1,4,5,14,15,,
F,17,LE3,T,3,3,reputation,1,2,0,no,yes,no,yes,yes,yes,yes,yes,5,3,3,2,3,1,56,9,9,,
M,17,LE3,T,4,4,home,1,2,0,no,yes,yes,no,yes,yes,yes,yes,5,3,5,4,5,3,12,12,12,,
M,15,GT3,T,4,4,other,1,1,0,no,yes,yes,no,yes,yes,yes,no,5,4,2,1,1,5,1,12,15,,
F,17,GT3,T,4,4,course,2,3,0,no,yes,yes,no,no,yes,yes,yes,4,3,3,1,2,4,5,14,14,,
F,18,GT3,T,3,3,course,1,2,0,no,yes,no,no,yes,yes,no,yes,5,3,4,1,1,5,1,10,9,,
F,17,GT3,T,2,2,course,1,2,0,no,yes,no,no,yes,yes,no,yes,4,2,2,1,1,3,11,11,9,,
F,17,GT3,T,1,1,course,1,2,0,no,yes,yes,no,no,yes,no,no,4,4,4,1,3,1,4,9,9,,
F,15,GT3,T,2,2,reputation,1,1,0,yes,yes,yes,yes,yes,yes,no,no,4,3,1,1,1,2,9,14,13,,
M,17,LE3,T,2,1,course,2,1,2,no,no,no,yes,yes,no,yes,yes,3,3,2,2,2,5,0,7,6,,
M,16,GT3,T,2,1,course,2,1,0,no,no,no,yes,no,yes,no,no,3,3,2,1,3,3,1,8,9,,
F,15,GT3,T,3,4,course,2,3,2,no,yes,no,no,yes,yes,yes,yes,4,2,2,2,2,5,0,12,0,,
F,16,GT3,T,3,4,course,1,2,0,no,yes,no,no,yes,yes,yes,no,2,4,3,1,2,3,13,5,5,,
F,18,LE3,T,3,1,course,1,2,0,no,yes,yes,no,yes,yes,yes,no,4,3,4,1,1,1,0,7,9,,
F,16,GT3,T,4,4,reputation,1,3,0,no,yes,yes,yes,yes,yes,yes,no,3,2,3,1,2,2,7,13,14,,
M,16,GT3,T,3,3,reputation,1,1,0,no,yes,no,yes,yes,yes,yes,no,4,3,2,3,4,5,7,8,9,,
F,17,LE3,T,4,2,reputation,1,4,0,no,yes,yes,yes,yes,yes,yes,no,4,2,3,1,1,4,5,14,12,,
F,17,GT3,T,1,1,course,1,2,0,no,yes,no,no,no,yes,yes,no,5,3,3,1,1,3,5,5,5,,
M,17,LE3,A,4,1,home,2,1,0,no,no,yes,yes,yes,yes,yes,yes,4,5,4,2,4,5,30,8,8,,
M,16,GT3,T,3,2,course,2,1,1,no,yes,no,yes,no,no,no,no,4,5,2,1,1,2,16,12,11,,
F,18,GT3,A,4,4,course,2,2,0,yes,no,no,no,yes,yes,no,no,4,3,4,1,1,3,7,5,6,,
F,15,LE3,T,3,1,reputation,2,4,0,no,yes,no,no,no,yes,yes,no,4,4,2,2,3,3,11,16,16,,
M,16,GT3,T,4,2,other,1,1,0,no,yes,no,yes,yes,yes,yes,yes,4,3,3,3,4,3,11,10,8,,
F,19,GT3,T,2,3,reputation,1,3,1,no,no,no,no,yes,yes,yes,yes,4,1,2,1,1,3,41,13,11,,
M,16,GT3,T,3,3,home,1,2,0,no,no,yes,yes,yes,yes,yes,yes,4,2,3,1,2,3,3,12,13,,
F,19,GT3,T,3,3,reputation,1,4,0,no,yes,yes,yes,yes,yes,yes,no,4,3,3,1,2,3,9,8,8,,
F,17,GT3,A,3,3,reputation,1,2,0,no,yes,no,no,no,yes,yes,yes,3,3,3,1,3,3,6,8,7,,
F,15,GT3,T,1,1,home,1,2,0,no,yes,no,yes,no,yes,yes,no,4,3,2,2,3,4,1,9,10,,
M,18,LE3,A,3,4,reputation,2,2,0,no,yes,yes,yes,yes,yes,yes,no,4,2,5,3,4,1,13,17,17,,
F,16,GT3,T,1,1,course,4,1,0,yes,yes,no,yes,no,yes,yes,yes,5,5,5,5,5,5,5,10,8,,
F,17,LE3,T,4,3,reputation,1,2,0,no,no,no,yes,yes,yes,yes,yes,3,2,3,1,2,3,14,13,13,,
M,16,GT3,T,3,3,reputation,3,2,0,yes,yes,no,no,no,yes,yes,no,5,3,3,1,3,2,5,7,10,,
F,18,GT3,T,1,1,home,2,2,0,yes,no,no,yes,yes,yes,yes,no,5,4,4,1,1,4,4,8,9,,
F,16,GT3,T,3,3,home,1,2,0,yes,yes,yes,yes,yes,yes,yes,no,4,3,3,2,4,5,54,11,12,,
F,15,GT3,T,2,2,course,1,4,0,yes,yes,yes,no,yes,yes,yes,no,5,1,2,1,1,3,8,7,8,,
M,15,GT3,T,3,4,home,1,2,0,no,yes,yes,yes,yes,yes,yes,no,5,5,1,1,1,5,0,14,15,,
F,16,GT3,T,2,1,home,1,1,0,no,no,no,no,yes,yes,yes,yes,4,5,2,1,1,5,19,13,12,,
M,16,GT3,T,2,3,home,2,1,0,no,no,no,no,yes,yes,yes,no,5,3,3,1,1,3,0,13,14,,
F,16,GT3,T,2,2,home,1,2,1,yes,no,no,yes,yes,yes,yes,no,3,1,2,1,1,5,5,10,13,,
M,19,GT3,T,1,1,other,2,1,1,no,no,no,no,yes,yes,no,no,4,3,2,1,3,5,0,6,5,,
M,16,LE3,T,2,2,reputation,2,1,2,no,yes,no,yes,yes,yes,yes,no,2,3,3,2,2,2,9,9,9,,
M,17,GT3,T,2,2,course,4,1,0,no,yes,no,no,yes,yes,yes,no,4,4,5,5,5,4,8,11,10,,
M,18,LE3,T,4,3,course,2,1,0,no,no,yes,yes,yes,yes,yes,no,4,2,3,1,2,1,9,10,11,,
F,16,GT3,T,4,3,other,1,2,0,no,no,yes,yes,yes,yes,yes,yes,1,3,2,1,1,1,10,11,12,,
F,19,GT3,T,1,1,home,1,3,2,no,no,no,no,no,yes,yes,yes,4,1,2,1,1,3,14,15,13,,
F,18,LE3,A,4,4,home,1,2,0,no,yes,no,no,yes,yes,yes,yes,4,2,4,1,1,4,14,12,10,,
M,17,GT3,T,3,1,other,1,2,0,no,no,yes,yes,yes,yes,yes,yes,5,4,4,3,4,5,3,9,9,,
F,17,GT3,T,4,3,reputation,1,3,0,no,yes,yes,yes,yes,yes,yes,yes,4,4,3,1,3,4,0,13,15,,
F,16,GT3,T,3,4,course,1,2,0,no,yes,no,no,yes,yes,yes,no,2,4,3,1,2,3,12,5,5,,
M,17,GT3,T,1,3,course,3,2,1,no,yes,no,yes,yes,yes,yes,no,5,2,4,1,4,5,20,9,7,,
F,16,GT3,T,2,3,reputation,1,2,0,yes,yes,yes,yes,yes,yes,no,no,4,4,3,1,3,4,6,8,10,,
F,16,LE3,T,2,2,course,3,2,0,no,yes,yes,no,yes,yes,yes,no,4,3,3,2,3,4,3,12,13,,
M,16,LE3,A,4,4,reputation,1,2,0,no,yes,no,no,yes,yes,no,no,4,1,3,3,5,5,18,8,6,,
M,16,LE3,T,2,2,reputation,2,1,2,no,yes,no,yes,yes,yes,yes,no,2,3,3,2,2,2,9,9,9,,
M,15,GT3,T,4,4,course,1,1,0,no,yes,no,yes,no,yes,yes,no,5,3,3,1,1,5,4,10,13,,
M,19,GT3,T,3,2,home,1,1,3,no,yes,no,no,yes,no,yes,yes,4,5,4,1,1,4,1,5,0,,
M,15,LE3,T,4,3,home,1,3,0,no,yes,no,yes,yes,yes,yes,no,5,4,3,1,1,4,1,15,16,,
M,17,GT3,T,2,1,home,2,1,3,yes,yes,no,yes,yes,no,yes,no,4,5,1,1,1,3,3,8,8,,
M,15,GT3,A,3,4,course,1,2,0,no,yes,yes,yes,yes,yes,yes,no,5,4,4,1,1,1,0,16,18,,
M,17,LE3,T,1,1,course,4,2,3,no,no,no,yes,yes,no,no,yes,5,3,5,1,5,5,0,5,8,,
M,19,GT3,T,3,2,home,1,1,3,no,yes,no,no,yes,no,yes,yes,4,5,4,1,1,4,0,5,0,,
F,16,GT3,T,4,3,home,1,2,0,no,yes,no,yes,yes,yes,yes,no,4,3,5,1,5,2,3,16,16,,
F,17,GT3,T,4,3,reputation,2,3,0,no,yes,yes,yes,yes,yes,yes,yes,4,4,2,1,1,4,7,7,7,,
F,15,GT3,T,1,1,course,1,2,0,no,yes,yes,no,yes,yes,yes,no,4,4,2,1,2,5,0,8,11,,
F,18,GT3,T,3,2,other,1,3,0,no,no,no,no,yes,yes,yes,yes,5,4,3,2,3,1,8,13,13,,
F,16,GT3,T,2,1,course,1,2,0,no,yes,yes,no,yes,yes,no,yes,4,3,5,1,1,5,1,8,9,,
M,15,LE3,T,2,2,reputation,1,4,0,no,yes,no,yes,yes,yes,yes,no,4,3,4,1,1,4,7,11,13,,
M,18,GT3,T,4,2,home,1,2,0,no,yes,yes,yes,yes,yes,yes,yes,4,3,2,1,4,5,12,12,11,,
F,19,GT3,T,3,3,home,1,2,2,no,yes,yes,yes,yes,yes,yes,no,4,3,5,3,3,5,14,9,9,,
F,19,LE3,T,1,1,reputation,1,2,1,yes,yes,no,yes,no,yes,yes,no,4,4,3,1,3,3,18,12,10,,
M,18,LE3,T,1,3,course,1,1,1,no,no,no,no,yes,no,yes,yes,4,3,3,2,3,3,7,8,7,,
F,16,GT3,T,4,3,home,1,3,0,yes,yes,yes,yes,yes,yes,yes,no,3,4,4,2,4,4,1,10,9,,
M,17,GT3,T,3,3,other,1,2,0,no,yes,no,yes,yes,yes,yes,yes,4,3,4,2,3,4,13,12,12,,
M,15,LE3,T,4,4,home,1,1,0,no,yes,no,no,no,yes,yes,yes,5,4,3,2,4,5,7,12,12,,
F,16,GT3,T,2,2,reputation,1,4,0,no,no,yes,no,yes,yes,yes,yes,5,2,3,1,3,3,0,11,11,,
M,15,LE3,T,4,4,home,1,1,0,no,yes,no,no,no,yes,yes,yes,5,4,3,2,4,5,8,12,12,,
F,16,GT3,T,2,3,course,1,2,0,no,no,no,no,yes,yes,yes,no,4,3,3,1,1,2,11,11,12,,
M,15,LE3,T,2,2,home,2,2,0,no,no,yes,yes,yes,yes,yes,no,5,3,3,1,3,4,5,15,15,,
M,17,LE3,T,3,1,course,2,1,0,no,no,no,no,no,yes,yes,no,2,4,5,3,4,2,2,14,16,,
F,16,GT3,T,4,4,reputation,1,3,0,no,yes,yes,yes,yes,yes,yes,no,3,2,3,1,2,2,7,13,14,,
F,16,GT3,T,2,2,reputation,1,4,0,no,no,yes,no,yes,yes,yes,yes,5,2,3,1,3,3,1,11,11,,
F,17,GT3,T,3,4,course,1,3,0,no,no,no,no,yes,yes,yes,no,4,4,5,1,3,5,16,16,15,,
F,18,GT3,T,3,3,other,2,2,0,no,yes,no,no,yes,yes,yes,yes,4,3,2,1,3,3,0,11,11,,
F,15,GT3,T,4,4,course,1,3,0,no,yes,no,yes,yes,yes,yes,yes,4,3,3,1,1,5,0,11,0,,
M,15,GT3,T,4,4,reputation,1,2,0,no,yes,no,yes,yes,yes,no,no,3,2,2,1,1,5,3,14,15,,
F,15,GT3,T,4,4,course,1,1,0,yes,yes,yes,no,yes,yes,yes,no,3,3,4,2,3,5,0,8,10,,
M,16,GT3,T,2,2,reputation,2,2,1,no,no,yes,yes,no,yes,yes,no,4,4,2,1,1,3,13,11,10,,
F,16,GT3,T,3,3,reputation,1,3,1,yes,yes,no,yes,yes,yes,yes,no,4,1,2,1,1,2,0,7,10,,
F,17,GT3,T,1,1,course,1,2,0,no,yes,no,no,no,yes,yes,no,5,3,3,1,1,3,5,5,5,,
F,16,GT3,T,3,3,home,1,2,0,yes,yes,yes,yes,yes,yes,yes,no,4,3,3,2,4,5,55,11,12,,
F,15,LE3,T,3,1,reputation,2,4,0,no,yes,no,no,no,yes,yes,no,4,4,2,2,3,3,11,16,16,,
M,16,LE3,T,4,2,course,1,2,0,no,no,no,yes,yes,yes,yes,no,4,5,1,1,3,5,3,15,15,,
M,22,GT3,T,3,1,other,1,1,3,no,no,no,no,no,no,yes,yes,5,4,5,5,5,1,15,6,8,,
F,16,GT3,T,3,1,course,1,4,0,yes,yes,yes,no,yes,yes,yes,no,4,3,3,1,2,5,5,7,7,,
F,17,GT3,T,2,4,reputation,2,2,0,no,yes,yes,no,yes,yes,yes,yes,4,3,3,1,1,1,3,10,10,,
M,15,GT3,T,4,2,other,1,1,0,no,no,yes,no,yes,yes,yes,no,2,2,4,2,4,1,4,15,16,,
F,16,GT3,T,3,1,course,1,4,0,yes,yes,yes,no,yes,yes,yes,no,4,3,3,1,2,5,5,7,7,,
F,16,GT3,T,2,3,course,1,2,0,no,no,no,no,yes,yes,yes,no,4,3,3,1,1,2,11,11,12,,
M,17,GT3,T,1,1,reputation,1,2,0,no,no,yes,no,no,yes,yes,no,4,3,3,1,2,4,2,12,10,,
F,16,GT3,T,4,3,home,1,2,0,no,yes,no,yes,yes,yes,yes,no,4,3,5,1,5,2,3,16,16,,
F,15,LE3,T,1,1,other,1,2,3,yes,no,yes,no,yes,yes,yes,no,4,3,2,2,3,3,10,7,8,,
M,19,GT3,T,1,1,home,3,1,1,no,yes,no,no,yes,yes,yes,no,4,4,4,3,3,5,4,8,8,,
M,18,LE3,A,4,4,reputation,1,2,0,no,yes,yes,yes,yes,yes,yes,no,5,4,3,1,1,2,8,15,13,,
M,16,GT3,T,4,3,reputation,1,4,0,no,no,no,yes,yes,yes,yes,no,4,2,2,1,1,2,3,19,19,,
F,18,GT3,T,1,1,home,2,2,0,yes,no,no,yes,yes,yes,yes,no,5,4,4,1,1,4,4,8,9,,
F,16,GT3,T,3,2,reputation,1,2,0,no,yes,yes,no,yes,yes,yes,no,1,2,2,1,2,1,14,12,13,,
M,16,LE3,T,2,2,reputation,2,1,2,no,yes,no,yes,yes,yes,yes,no,2,3,3,2,2,2,8,9,9,,
F,18,LE3,T,4,4,reputation,2,3,0,no,no,no,no,yes,yes,yes,no,5,4,4,1,1,1,0,19,18,,
F,18,GT3,T,4,3,reputation,1,4,0,no,yes,yes,no,yes,yes,yes,no,4,3,3,1,1,3,1,14,13,,
M,19,GT3,T,1,1,home,3,1,1,no,yes,no,no,yes,yes,yes,no,4,4,4,3,3,5,4,8,8,,
F,15,GT3,T,2,1,reputation,3,3,0,no,yes,no,yes,yes,yes,yes,no,5,2,2,1,1,4,5,10,12,,
M,15,LE3,T,2,2,reputation,1,4,0,no,yes,no,yes,yes,yes,yes,no,4,3,4,1,1,4,5,11,13,,
M,15,GT3,A,4,4,reputation,1,4,0,no,yes,no,yes,no,yes,yes,yes,1,3,3,5,5,3,3,13,13,,
F,18,GT3,T,1,1,home,2,2,0,yes,no,no,yes,yes,yes,yes,no,5,4,4,1,1,4,5,8,9,,
F,17,GT3,T,3,1,reputation,1,2,0,no,yes,yes,yes,no,yes,yes,no,4,5,4,2,3,1,16,10,10,,
F,18,GT3,T,4,4,reputation,3,1,0,no,yes,yes,yes,yes,yes,yes,yes,4,4,3,2,2,5,8,6,5,,
M,15,GT3,T,3,4,reputation,1,1,0,no,no,no,no,yes,yes,yes,no,3,4,3,1,2,4,7,14,13,,
M,18,GT3,T,2,1,reputation,1,3,0,no,no,yes,yes,yes,yes,yes,no,4,2,4,1,3,2,6,15,14,,
M,18,GT3,T,3,2,course,1,3,0,no,no,no,yes,no,yes,no,no,5,3,2,1,1,3,2,13,12,,
M,18,GT3,T,2,2,home,2,2,0,no,yes,yes,no,yes,yes,yes,no,3,3,3,5,5,4,1,12,13,,
M,17,LE3,T,1,1,course,2,1,1,no,yes,no,yes,yes,yes,yes,no,4,4,4,1,2,5,1,7,9,,
M,16,GT3,T,0,2,other,1,1,0,no,no,yes,no,no,yes,yes,no,4,3,2,2,4,5,0,13,15,,
M,17,GT3,T,3,3,reputation,1,2,0,no,no,no,yes,no,yes,yes,no,4,3,4,1,4,4,5,6,5,,
F,16,GT3,T,1,1,course,4,1,0,yes,yes,no,yes,no,yes,yes,yes,5,5,5,5,5,5,5,10,8,,
M,19,GT3,T,1,1,home,3,2,3,no,no,no,no,yes,yes,yes,no,5,4,4,3,3,2,9,8,7,,
M,16,GT3,T,4,4,course,1,1,0,no,no,yes,yes,yes,yes,yes,no,3,5,5,2,5,4,7,18,18,,
M,18,LE3,T,1,1,course,1,1,3,no,no,no,no,yes,no,yes,yes,2,3,5,2,5,4,0,6,5,,
M,21,GT3,T,1,1,course,1,1,3,no,no,no,no,no,yes,no,no,5,5,3,3,3,3,2,10,8,,
M,15,GT3,T,3,4,home,1,1,0,yes,no,no,no,yes,yes,yes,no,5,5,5,3,2,5,0,13,13,,
F,18,LE3,T,3,3,home,1,4,0,no,yes,no,no,yes,yes,yes,no,5,3,3,1,1,1,8,16,15,,
F,16,GT3,T,3,4,course,1,2,0,no,yes,no,no,yes,yes,yes,no,2,4,3,1,2,3,12,5,5,,
M,16,LE3,A,4,4,reputation,1,2,0,no,yes,no,no,yes,yes,no,no,4,1,3,3,5,5,17,8,6,,
F,15,GT3,T,1,1,home,1,2,0,no,yes,no,yes,no,yes,yes,no,4,3,2,2,3,4,1,9,10,,
F,16,GT3,T,3,3,reputation,1,3,1,yes,yes,no,yes,yes,yes,yes,no,4,1,2,1,1,2,0,7,10,,
F,18,GT3,T,4,3,course,1,3,0,no,yes,yes,yes,yes,yes,yes,yes,4,3,4,1,1,5,9,9,10,,
F,16,GT3,A,3,3,course,2,1,2,no,yes,no,yes,no,yes,yes,yes,4,3,2,1,1,5,0,4,0,,
F,15,GT3,T,3,2,home,2,2,0,yes,yes,yes,no,yes,yes,yes,no,4,3,5,1,1,2,26,7,6,,
F,17,GT3,T,4,4,course,2,3,0,no,yes,yes,no,no,yes,yes,yes,4,3,3,1,2,4,5,14,14,,
F,15,GT3,A,3,3,reputation,1,4,0,yes,no,no,no,yes,yes,no,no,4,3,3,1,1,4,10,10,11,,
M,15,LE3,T,1,2,home,1,2,0,yes,yes,no,yes,yes,yes,yes,no,4,3,2,1,1,5,1,9,10,,
M,17,LE3,T,1,2,reputation,1,1,0,no,no,no,no,yes,yes,no,no,2,2,2,3,3,5,8,16,12,,
M,15,GT3,T,2,3,course,1,1,0,yes,yes,yes,yes,no,yes,yes,yes,3,2,2,1,3,3,1,10,12,,
F,16,GT3,T,4,4,reputation,1,1,0,no,no,no,yes,no,yes,yes,no,5,3,4,1,2,1,5,11,14,,
F,16,GT3,A,3,1,course,1,2,3,no,yes,yes,no,yes,yes,yes,no,2,3,3,2,2,4,5,7,7,,
F,17,GT3,T,3,4,home,1,3,1,no,yes,yes,no,yes,yes,yes,yes,4,4,3,3,4,5,29,10,9,,
F,16,GT3,T,4,4,reputation,1,3,0,no,yes,yes,yes,yes,yes,yes,no,3,2,3,1,2,2,7,13,14,,
M,16,GT3,T,2,2,reputation,2,2,1,no,no,yes,yes,no,yes,yes,no,4,4,2,1,1,3,11,11,10,,
F,18,LE3,T,2,2,home,1,2,0,no,no,no,yes,no,yes,yes,yes,4,3,3,1,1,2,0,8,8,,
F,17,GT3,T,2,2,home,1,3,0,no,no,no,yes,yes,yes,no,yes,3,4,3,1,1,3,7,13,11,,
F,18,GT3,T,4,4,reputation,2,2,0,no,no,yes,yes,yes,yes,yes,no,4,3,4,2,2,4,7,12,10,,
M,16,GT3,T,4,4,course,1,1,0,no,no,no,yes,yes,yes,yes,no,5,3,2,1,2,5,0,13,12,,
M,18,GT3,T,4,2,home,1,2,0,no,yes,yes,yes,yes,yes,yes,yes,4,3,2,1,4,5,12,12,11,,
F,15,LE3,A,4,3,course,1,2,0,yes,yes,yes,yes,yes,yes,yes,yes,5,2,2,1,1,5,7,8,8,,
F,17,GT3,T,3,2,reputation,1,4,0,no,yes,yes,yes,no,yes,yes,no,5,2,2,1,2,5,1,17,17,,
M,15,GT3,T,4,4,reputation,2,2,0,no,yes,no,yes,yes,yes,no,no,4,4,3,1,1,2,2,11,13,,
M,18,LE3,T,3,4,home,1,2,0,no,no,no,yes,yes,yes,yes,yes,4,3,3,1,3,5,12,16,15,,
F,16,GT3,T,2,3,course,1,2,0,no,no,no,no,yes,yes,yes,no,4,3,3,1,1,2,9,11,12,,
F,17,GT3,T,3,4,course,1,3,0,no,yes,yes,yes,no,yes,yes,no,4,3,4,2,5,5,1,11,11,,
M,18,GT3,T,4,2,reputation,1,2,0,no,yes,yes,yes,yes,yes,yes,yes,5,4,5,1,3,5,10,10,9,,
M,16,GT3,T,2,2,course,1,2,0,no,no,no,no,yes,no,yes,no,4,3,5,2,4,4,4,10,10,,
M,18,GT3,T,4,3,course,1,2,0,no,yes,yes,no,no,yes,yes,no,4,3,2,1,1,3,3,8,8,,
F,18,GT3,T,1,1,course,3,1,3,no,yes,no,yes,no,yes,no,no,5,2,5,1,5,4,7,9,8,,
F,16,LE3,T,2,2,course,1,2,0,no,yes,no,no,yes,yes,no,no,4,3,4,1,2,2,4,8,7,,
F,16,GT3,T,1,1,course,4,1,0,yes,yes,no,yes,no,yes,yes,yes,5,5,5,5,5,5,7,10,8,,
M,16,GT3,T,3,2,reputation,2,3,0,no,no,no,yes,yes,yes,yes,yes,5,3,3,1,3,2,10,11,9,,
F,16,GT3,T,2,2,home,1,1,2,no,yes,yes,no,no,yes,yes,no,1,2,2,1,3,5,14,6,9,,
M,15,GT3,T,4,0,course,2,4,0,no,no,no,yes,yes,yes,yes,no,3,4,3,1,1,1,7,11,11,,
F,17,GT3,A,4,3,course,1,2,0,no,yes,yes,no,yes,yes,yes,yes,5,2,2,1,2,5,22,13,13,,
F,18,GT3,T,2,4,reputation,1,2,1,no,yes,yes,yes,yes,yes,yes,no,4,4,3,1,1,3,7,14,12,,
F,17,GT3,T,1,1,reputation,1,3,0,no,yes,yes,no,yes,yes,yes,no,4,3,3,1,1,3,5,13,12,,
M,17,LE3,T,1,1,course,4,2,3,no,no,no,yes,yes,no,no,yes,5,3,5,1,5,5,1,5,8,,
F,15,GT3,T,4,4,reputation,1,2,0,no,yes,yes,no,yes,yes,yes,no,3,3,3,1,2,2,0,10,8,,
M,15,GT3,T,3,4,reputation,1,1,0,no,no,no,no,yes,yes,yes,no,3,4,3,1,2,4,5,14,13,,
M,15,GT3,T,4,4,reputation,2,2,0,no,yes,no,yes,yes,yes,yes,no,4,3,1,1,1,5,0,17,16,,
F,17,GT3,A,4,3,course,1,2,0,no,yes,yes,no,yes,yes,yes,yes,5,2,2,1,2,5,23,13,13,,
M,18,GT3,T,4,2,home,2,1,1,no,no,yes,no,yes,yes,no,no,5,4,3,4,3,3,13,6,5,,
M,18,GT3,T,2,2,home,2,2,0,no,yes,yes,no,yes,yes,yes,no,3,3,3,5,5,4,0,12,13,,
M,15,GT3,T,4,3,course,2,2,0,no,yes,yes,no,yes,yes,yes,no,5,4,3,1,2,3,1,10,10,,
F,15,GT3,T,4,2,home,1,3,0,no,yes,yes,yes,yes,yes,yes,yes,3,2,2,1,1,5,3,15,14,,
F,19,GT3,T,3,3,reputation,1,4,0,no,yes,yes,yes,yes,yes,yes,no,4,3,3,1,2,3,10,8,8,,
F,16,GT3,A,3,1,course,1,2,3,no,yes,yes,no,yes,yes,yes,no,2,3,3,2,2,4,6,7,7,,
F,18,GT3,T,3,3,home,1,2,0,no,no,yes,no,yes,yes,yes,yes,4,1,3,1,2,1,0,15,15,,
F,17,GT3,A,4,3,course,1,2,0,no,yes,yes,no,yes,yes,yes,yes,5,2,2,1,2,5,23,13,13,,
M,15,GT3,T,4,4,course,1,1,0,no,yes,no,yes,no,yes,yes,no,5,3,3,1,1,5,4,10,13,,
F,15,LE3,T,4,2,other,1,2,0,no,yes,yes,no,yes,yes,yes,no,4,3,3,1,1,5,2,11,13,,
M,17,LE3,T,1,2,reputation,1,1,0,no,no,no,no,yes,yes,no,no,2,2,2,3,3,5,9,16,12,,
M,16,GT3,T,4,2,other,1,1,0,no,yes,no,yes,yes,yes,yes,yes,4,3,3,3,4,3,11,10,8,,
F,18,GT3,A,4,4,course,2,2,0,yes,no,no,no,yes,yes,no,no,4,3,4,1,1,3,6,5,6,,
M,17,GT3,T,3,3,other,1,2,0,no,yes,no,yes,yes,yes,yes,yes,4,3,4,2,3,4,13,12,12,,
M,15,GT3,T,3,4,course,4,2,0,no,yes,no,no,yes,yes,no,yes,5,3,3,1,1,5,1,9,0,,
F,15,LE3,T,3,2,reputation,1,2,0,no,yes,yes,no,yes,yes,yes,no,4,4,4,1,1,5,9,7,6,,
F,17,GT3,T,4,3,reputation,2,3,0,no,yes,yes,yes,yes,yes,yes,yes,4,4,2,1,1,4,5,7,7,,
F,17,GT3,A,4,3,course,1,2,0,no,yes,yes,no,yes,yes,yes,yes,5,2,2,1,2,5,23,13,13,,
F,15,GT3,T,2,3,other,2,1,0,no,yes,no,yes,yes,yes,no,no,3,5,1,1,1,5,1,8,7,,
F,17,LE3,T,2,4,course,1,2,0,no,no,no,yes,yes,yes,yes,yes,4,3,2,1,1,5,0,14,15,,
F,18,LE3,T,3,3,home,1,4,0,no,yes,no,no,yes,yes,yes,no,5,3,3,1,1,1,6,16,15,,
M,16,LE3,T,3,3,home,3,1,0,no,yes,yes,yes,yes,yes,yes,no,3,3,4,3,5,3,9,9,9,,
F,16,GT3,T,3,4,course,1,2,0,no,yes,no,no,yes,yes,yes,no,2,4,3,1,2,3,12,5,5,,
F,18,GT3,T,2,1,reputation,2,2,0,no,yes,no,no,yes,no,yes,yes,4,3,5,1,2,3,0,6,0,,
F,17,GT3,T,1,1,reputation,1,3,1,no,yes,no,yes,yes,yes,no,yes,4,3,4,1,1,5,1,6,5,,
M,15,LE3,T,4,4,home,1,1,0,no,yes,no,no,no,yes,yes,yes,5,4,3,2,4,5,9,12,12,,
M,17,GT3,T,3,3,reputation,1,2,0,no,no,no,yes,no,yes,yes,no,4,3,4,1,4,4,4,6,5,,
M,17,GT3,T,1,2,home,1,2,0,no,yes,yes,yes,no,yes,no,yes,3,5,2,2,2,1,3,15,14,,
M,15,GT3,T,4,2,course,1,4,0,no,no,no,no,yes,yes,yes,no,3,3,3,1,1,3,0,10,10,,
