sex,age,famsize,Pstatus,Medu,Fedu,reason,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0
M,16.0,GT3,T,3.0,3.0,course,1.0,2.0,1.0,no,yes,yes,no,yes,yes,yes,yes,4.0,5.0,5.0,4.0,4.0,5.0,4.0,10.0,12.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0
M,16.0,GT3,T,3.0,2.0,reputation,2.0,3.0,0.0,no,no,no,yes,yes,yes,yes,yes,5.0,3.0,3.0,1.0,3.0,2.0,10.0,11.0,9.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0
F,17.0,GT3,T,2.0,2.0,home,1.0,3.0,0.0,no,no,no,yes,yes,yes,no,yes,3.0,4.0,3.0,1.0,1.0,3.0,9.0,13.0,11.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0
F,17.0,LE3,T,3.0,2.0,reputation,2.0,2.0,0.0,no,no,yes,no,yes,yes,yes,no,4.0,4.0,4.0,1.0,3.0,1.0,1.0,14.0,15.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0
M,17.0,GT3,T,4.0,4.0,home,1.0,1.0,0.0,no,no,no,no,yes,yes,yes,no,5.0,2.0,3.0,1.0,2.0,5.0,5.0,17.0,15.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0
M,19.0,GT3,T,1.0,1.0,other,2.0,1.0,1.0,no,no,no,no,yes,yes,no,no,4.0,3.0,2.0,1.0,3.0,5.0,0.0,6.0,5.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0
F,17.0,GT3,T,2.0,2.0,home,1.0,3.0,0.0,no,no,no,yes,yes,yes,no,yes,3.0,4.0,3.0,1.0,1.0,3.0,8.0,13.0,11.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0
M,17.0,GT3,T,2.0,2.0,course,4.0,1.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,4.0,5.0,5.0,5.0,4.0,8.0,11.0,10.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0
M,18.0,LE3,T,1.0,1.0,other,2.0,2.0,1.0,no,no,no,yes,no,no,no,no,4.0,4.0,3.0,2.0,3.0,5.0,2.0,13.0,12.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
M,16.0,GT3,T,4.0,2.0,other,1.0,1.0,0.0,no,yes,no,yes,yes,yes,yes,yes,4.0,3.0,3.0,3.0,4.0,3.0,10.0,10.0,8.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
F,15.0,GT3,T,4.0,4.0,course,1.0,3.0,0.0,no,yes,no,yes,yes,yes,yes,yes,4.0,3.0,3.0,1.0,1.0,5.0,0.0,11.0,0.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0
F,16.0,GT3,T,4.0,3.0,home,1.0,3.0,0.0,yes,yes,yes,yes,yes,yes,yes,no,3.0,4.0,4.0,2.0,4.0,4.0,2.0,10.0,9.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0
F,17.0,GT3,T,4.0,4.0,course,1.0,3.0,0.0,no,yes,yes,yes,yes,yes,yes,no,5.0,4.0,4.0,1.0,3.0,4.0,6.0,10.0,9.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0
F,15.0,GT3,T,2.0,1.0,reputation,3.0,3.0,0.0,no,yes,no,yes,yes,yes,yes,no,5.0,2.0,2.0,1.0,1.0,4.0,5.0,10.0,12.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0
F,15.0,GT3,T,1.0,2.0,course,1.0,2.0,0.0,no,no,no,no,no,yes,yes,no,3.0,2.0,3.0,1.0,2.0,1.0,3.0,16.0,15.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
M,16.0,GT3,T,2.0,2.0,course,3.0,1.0,0.0,no,no,no,no,no,yes,no,no,4.0,2.0,2.0,1.0,2.0,3.0,2.0,17.0,15.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0
F,19.0,GT3,T,0.0,1.0,course,1.0,2.0,3.0,no,yes,no,no,no,no,no,no,3.0,4.0,2.0,1.0,1.0,5.0,1.0,7.0,8.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0
M,15.0,LE3,T,1.0,2.0,home,1.0,2.0,0.0,yes,yes,no,yes,yes,yes,yes,no,4.0,3.0,2.0,1.0,1.0,5.0,1.0,9.0,10.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0
F,18.0,LE3,A,4.0,4.0,home,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,yes,4.0,2.0,4.0,1.0,1.0,4.0,13.0,12.0,10.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0
F,18.0,GT3,T,2.0,2.0,course,2.0,4.0,0.0,no,no,no,yes,yes,yes,no,no,4.0,4.0,4.0,1.0,1.0,4.0,0.0,10.0,9.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0
F,19.0,GT3,T,2.0,3.0,reputation,1.0,3.0,1.0,no,no,no,no,yes,yes,yes,yes,4.0,1.0,2.0,1.0,1.0,3.0,39.0,13.0,11.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
F,18.0,LE3,T,2.0,2.0,home,1.0,2.0,0.0,no,no,no,yes,no,yes,yes,yes,4.0,3.0,3.0,1.0,1.0,2.0,0.0,8.0,8.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0
F,15.0,GT3,T,1.0,2.0,course,1.0,2.0,0.0,no,yes,yes,no,no,yes,yes,no,4.0,3.0,2.0,1.0,1.0,5.0,1.0,10.0,11.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
F,15.0,LE3,T,1.0,1.0,other,1.0,2.0,3.0,yes,no,yes,no,yes,yes,yes,no,4.0,3.0,2.0,2.0,3.0,3.0,9.0,7.0,8.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0
F,18.0,LE3,T,4.0,3.0,home,2.0,2.0,0.0,no,yes,yes,no,yes,yes,yes,yes,4.0,4.0,5.0,1.0,2.0,2.0,10.0,10.0,8.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0
F,19.0,LE3,T,3.0,2.0,reputation,2.0,2.0,1.0,no,yes,yes,no,no,yes,yes,yes,4.0,2.0,2.0,1.0,2.0,1.0,22.0,13.0,10.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
F,16.0,GT3,T,2.0,2.0,home,1.0,2.0,0.0,no,yes,yes,no,no,yes,yes,no,5.0,1.0,5.0,1.0,1.0,4.0,0.0,6.0,7.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0
F,15.0,GT3,T,4.0,4.0,course,1.0,3.0,0.0,no,yes,no,yes,yes,yes,yes,yes,4.0,3.0,3.0,1.0,1.0,5.0,0.0,11.0,0.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0
F,16.0,LE3,T,4.0,4.0,other,1.0,3.0,0.0,no,yes,yes,yes,yes,yes,yes,yes,5.0,4.0,5.0,1.0,1.0,4.0,5.0,14.0,15.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
F,17.0,LE3,T,3.0,3.0,reputation,1.0,2.0,0.0,no,yes,no,yes,yes,yes,yes,yes,5.0,3.0,3.0,2.0,3.0,1.0,56.0,9.0,9.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0
M,17.0,LE3,T,4.0,4.0,home,1.0,2.0,0.0,no,yes,yes,no,yes,yes,yes,yes,5.0,3.0,5.0,4.0,5.0,3.0,12.0,12.0,12.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0
M,15.0,GT3,T,4.0,4.0,other,1.0,1.0,0.0,no,yes,yes,no,yes,yes,yes,no,5.0,4.0,2.0,1.0,1.0,5.0,1.0,12.0,15.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0
F,17.0,GT3,T,4.0,4.0,course,2.0,3.0,0.0,no,yes,yes,no,no,yes,yes,yes,4.0,3.0,3.0,1.0,2.0,4.0,5.0,14.0,14.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0
F,18.0,GT3,T,3.0,3.0,course,1.0,2.0,0.0,no,yes,no,no,yes,yes,no,yes,5.0,3.0,4.0,1.0,1.0,5.0,1.0,10.0,9.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0
F,17.0,GT3,T,2.0,2.0,course,1.0,2.0,0.0,no,yes,no,no,yes,yes,no,yes,4.0,2.0,2.0,1.0,1.0,3.0,11.0,11.0,9.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0
F,17.0,GT3,T,1.0,1.0,course,1.0,2.0,0.0,no,yes,yes,no,no,yes,no,no,4.0,4.0,4.0,1.0,3.0,1.0,4.0,9.0,9.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0
F,15.0,GT3,T,2.0,2.0,reputation,1.0,1.0,0.0,yes,yes,yes,yes,yes,yes,no,no,4.0,3.0,1.0,1.0,1.0,2.0,9.0,14.0,13.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
M,17.0,LE3,T,2.0,1.0,course,2.0,1.0,2.0,no,no,no,yes,yes,no,yes,yes,3.0,3.0,2.0,2.0,2.0,5.0,0.0,7.0,6.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0
M,16.0,GT3,T,2.0,1.0,course,2.0,1.0,0.0,no,no,no,yes,no,yes,no,no,3.0,3.0,2.0,1.0,3.0,3.0,1.0,8.0,9.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0
F,15.0,GT3,T,3.0,4.0,course,2.0,3.0,2.0,no,yes,no,no,yes,yes,yes,yes,4.0,2.0,2.0,2.0,2.0,5.0,0.0,12.0,0.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0
F,16.0,GT3,T,3.0,4.0,course,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,2.0,4.0,3.0,1.0,2.0,3.0,13.0,5.0,5.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
F,18.0,LE3,T,3.0,1.0,course,1.0,2.0,0.0,no,yes,yes,no,yes,yes,yes,no,4.0,3.0,4.0,1.0,1.0,1.0,0.0,7.0,9.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0
F,16.0,GT3,T,4.0,4.0,reputation,1.0,3.0,0.0,no,yes,yes,yes,yes,yes,yes,no,3.0,2.0,3.0,1.0,2.0,2.0,7.0,13.0,14.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0
M,16.0,GT3,T,3.0,3.0,reputation,1.0,1.0,0.0,no,yes,no,yes,yes,yes,yes,no,4.0,3.0,2.0,3.0,4.0,5.0,7.0,8.0,9.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0
F,17.0,LE3,T,4.0,2.0,reputation,1.0,4.0,0.0,no,yes,yes,yes,yes,yes,yes,no,4.0,2.0,3.0,1.0,1.0,4.0,5.0,14.0,12.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0
F,17.0,GT3,T,1.0,1.0,course,1.0,2.0,0.0,no,yes,no,no,no,yes,yes,no,5.0,3.0,3.0,1.0,1.0,3.0,5.0,5.0,5.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0
M,17.0,LE3,A,4.0,1.0,home,2.0,1.0,0.0,no,no,yes,yes,yes,yes,yes,yes,4.0,5.0,4.0,2.0,4.0,5.0,30.0,8.0,8.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0
M,16.0,GT3,T,3.0,2.0,course,2.0,1.0,1.0,no,yes,no,yes,no,no,no,no,4.0,5.0,2.0,1.0,1.0,2.0,16.0,12.0,11.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0
F,18.0,GT3,A,4.0,4.0,course,2.0,2.0,0.0,yes,no,no,no,yes,yes,no,no,4.0,3.0,4.0,1.0,1.0,3.0,7.0,5.0,6.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0
F,15.0,LE3,T,3.0,1.0,reputation,2.0,4.0,0.0,no,yes,no,no,no,yes,yes,no,4.0,4.0,2.0,2.0,3.0,3.0,11.0,16.0,16.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
M,16.0,GT3,T,4.0,2.0,other,1.0,1.0,0.0,no,yes,no,yes,yes,yes,yes,yes,4.0,3.0,3.0,3.0,4.0,3.0,11.0,10.0,8.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0
F,19.0,GT3,T,2.0,3.0,reputation,1.0,3.0,1.0,no,no,no,no,yes,yes,yes,yes,4.0,1.0,2.0,1.0,1.0,3.0,41.0,13.0,11.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0
M,16.0,GT3,T,3.0,3.0,home,1.0,2.0,0.0,no,no,yes,yes,yes,yes,yes,yes,4.0,2.0,3.0,1.0,2.0,3.0,3.0,12.0,13.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
F,19.0,GT3,T,3.0,3.0,reputation,1.0,4.0,0.0,no,yes,yes,yes,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,3.0,9.0,8.0,8.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0
F,17.0,GT3,A,3.0,3.0,reputation,1.0,2.0,0.0,no,yes,no,no,no,yes,yes,yes,3.0,3.0,3.0,1.0,3.0,3.0,6.0,8.0,7.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0
F,15.0,GT3,T,1.0,1.0,home,1.0,2.0,0.0,no,yes,no,yes,no,yes,yes,no,4.0,3.0,2.0,2.0,3.0,4.0,1.0,9.0,10.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0
M,18.0,LE3,A,3.0,4.0,reputation,2.0,2.0,0.0,no,yes,yes,yes,yes,yes,yes,no,4.0,2.0,5.0,3.0,4.0,1.0,13.0,17.0,17.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0
F,16.0,GT3,T,1.0,1.0,course,4.0,1.0,0.0,yes,yes,no,yes,no,yes,yes,yes,5.0,5.0,5.0,5.0,5.0,5.0,5.0,10.0,8.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0
F,17.0,LE3,T,4.0,3.0,reputation,1.0,2.0,0.0,no,no,no,yes,yes,yes,yes,yes,3.0,2.0,3.0,1.0,2.0,3.0,14.0,13.0,13.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0
M,16.0,GT3,T,3.0,3.0,reputation,3.0,2.0,0.0,yes,yes,no,no,no,yes,yes,no,5.0,3.0,3.0,1.0,3.0,2.0,5.0,7.0,10.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
F,18.0,GT3,T,1.0,1.0,home,2.0,2.0,0.0,yes,no,no,yes,yes,yes,yes,no,5.0,4.0,4.0,1.0,1.0,4.0,4.0,8.0,9.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0
F,16.0,GT3,T,3.0,3.0,home,1.0,2.0,0.0,yes,yes,yes,yes,yes,yes,yes,no,4.0,3.0,3.0,2.0,4.0,5.0,54.0,11.0,12.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0
F,15.0,GT3,T,2.0,2.0,course,1.0,4.0,0.0,yes,yes,yes,no,yes,yes,yes,no,5.0,1.0,2.0,1.0,1.0,3.0,8.0,7.0,8.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0
M,15.0,GT3,T,3.0,4.0,home,1.0,2.0,0.0,no,yes,yes,yes,yes,yes,yes,no,5.0,5.0,1.0,1.0,1.0,5.0,0.0,14.0,15.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0
F,16.0,GT3,T,2.0,1.0,home,1.0,1.0,0.0,no,no,no,no,yes,yes,yes,yes,4.0,5.0,2.0,1.0,1.0,5.0,19.0,13.0,12.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0
M,16.0,GT3,T,2.0,3.0,home,2.0,1.0,0.0,no,no,no,no,yes,yes,yes,no,5.0,3.0,3.0,1.0,1.0,3.0,0.0,13.0,14.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0
F,16.0,GT3,T,2.0,2.0,home,1.0,2.0,1.0,yes,no,no,yes,yes,yes,yes,no,3.0,1.0,2.0,1.0,1.0,5.0,5.0,10.0,13.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0
M,19.0,GT3,T,1.0,1.0,other,2.0,1.0,1.0,no,no,no,no,yes,yes,no,no,4.0,3.0,2.0,1.0,3.0,5.0,0.0,6.0,5.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0
M,16.0,LE3,T,2.0,2.0,reputation,2.0,1.0,2.0,no,yes,no,yes,yes,yes,yes,no,2.0,3.0,3.0,2.0,2.0,2.0,9.0,9.0,9.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0
M,17.0,GT3,T,2.0,2.0,course,4.0,1.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,4.0,5.0,5.0,5.0,4.0,8.0,11.0,10.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0
M,18.0,LE3,T,4.0,3.0,course,2.0,1.0,0.0,no,no,yes,yes,yes,yes,yes,no,4.0,2.0,3.0,1.0,2.0,1.0,9.0,10.0,11.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
F,16.0,GT3,T,4.0,3.0,other,1.0,2.0,0.0,no,no,yes,yes,yes,yes,yes,yes,1.0,3.0,2.0,1.0,1.0,1.0,10.0,11.0,12.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0
F,19.0,GT3,T,1.0,1.0,home,1.0,3.0,2.0,no,no,no,no,no,yes,yes,yes,4.0,1.0,2.0,1.0,1.0,3.0,14.0,15.0,13.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
F,18.0,LE3,A,4.0,4.0,home,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,yes,4.0,2.0,4.0,1.0,1.0,4.0,14.0,12.0,10.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0
M,17.0,GT3,T,3.0,1.0,other,1.0,2.0,0.0,no,no,yes,yes,yes,yes,yes,yes,5.0,4.0,4.0,3.0,4.0,5.0,3.0,9.0,9.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0
F,17.0,GT3,T,4.0,3.0,reputation,1.0,3.0,0.0,no,yes,yes,yes,yes,yes,yes,yes,4.0,4.0,3.0,1.0,3.0,4.0,0.0,13.0,15.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0
F,16.0,GT3,T,3.0,4.0,course,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,2.0,4.0,3.0,1.0,2.0,3.0,12.0,5.0,5.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0
M,17.0,GT3,T,1.0,3.0,course,3.0,2.0,1.0,no,yes,no,yes,yes,yes,yes,no,5.0,2.0,4.0,1.0,4.0,5.0,20.0,9.0,7.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0
F,16.0,GT3,T,2.0,3.0,reputation,1.0,2.0,0.0,yes,yes,yes,yes,yes,yes,no,no,4.0,4.0,3.0,1.0,3.0,4.0,6.0,8.0,10.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0
F,16.0,LE3,T,2.0,2.0,course,3.0,2.0,0.0,no,yes,yes,no,yes,yes,yes,no,4.0,3.0,3.0,2.0,3.0,4.0,3.0,12.0,13.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0
M,16.0,LE3,A,4.0,4.0,reputation,1.0,2.0,0.0,no,yes,no,no,yes,yes,no,no,4.0,1.0,3.0,3.0,5.0,5.0,18.0,8.0,6.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0
M,16.0,LE3,T,2.0,2.0,reputation,2.0,1.0,2.0,no,yes,no,yes,yes,yes,yes,no,2.0,3.0,3.0,2.0,2.0,2.0,9.0,9.0,9.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0
M,15.0,GT3,T,4.0,4.0,course,1.0,1.0,0.0,no,yes,no,yes,no,yes,yes,no,5.0,3.0,3.0,1.0,1.0,5.0,4.0,10.0,13.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0
M,19.0,GT3,T,3.0,2.0,home,1.0,1.0,3.0,no,yes,no,no,yes,no,yes,yes,4.0,5.0,4.0,1.0,1.0,4.0,1.0,5.0,0.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0
M,15.0,LE3,T,4.0,3.0,home,1.0,3.0,0.0,no,yes,no,yes,yes,yes,yes,no,5.0,4.0,3.0,1.0,1.0,4.0,1.0,15.0,16.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0
M,17.0,GT3,T,2.0,1.0,home,2.0,1.0,3.0,yes,yes,no,yes,yes,no,yes,no,4.0,5.0,1.0,1.0,1.0,3.0,3.0,8.0,8.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0
M,15.0,GT3,A,3.0,4.0,course,1.0,2.0,0.0,no,yes,yes,yes,yes,yes,yes,no,5.0,4.0,4.0,1.0,1.0,1.0,0.0,16.0,18.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0
M,17.0,LE3,T,1.0,1.0,course,4.0,2.0,3.0,no,no,no,yes,yes,no,no,yes,5.0,3.0,5.0,1.0,5.0,5.0,0.0,5.0,8.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
M,19.0,GT3,T,3.0,2.0,home,1.0,1.0,3.0,no,yes,no,no,yes,no,yes,yes,4.0,5.0,4.0,1.0,1.0,4.0,0.0,5.0,0.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0
F,16.0,GT3,T,4.0,3.0,home,1.0,2.0,0.0,no,yes,no,yes,yes,yes,yes,no,4.0,3.0,5.0,1.0,5.0,2.0,3.0,16.0,16.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0
F,17.0,GT3,T,4.0,3.0,reputation,2.0,3.0,0.0,no,yes,yes,yes,yes,yes,yes,yes,4.0,4.0,2.0,1.0,1.0,4.0,7.0,7.0,7.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0
F,15.0,GT3,T,1.0,1.0,course,1.0,2.0,0.0,no,yes,yes,no,yes,yes,yes,no,4.0,4.0,2.0,1.0,2.0,5.0,0.0,8.0,11.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0
F,18.0,GT3,T,3.0,2.0,other,1.0,3.0,0.0,no,no,no,no,yes,yes,yes,yes,5.0,4.0,3.0,2.0,3.0,1.0,8.0,13.0,13.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0
F,16.0,GT3,T,2.0,1.0,course,1.0,2.0,0.0,no,yes,yes,no,yes,yes,no,yes,4.0,3.0,5.0,1.0,1.0,5.0,1.0,8.0,9.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
M,15.0,LE3,T,2.0,2.0,reputation,1.0,4.0,0.0,no,yes,no,yes,yes,yes,yes,no,4.0,3.0,4.0,1.0,1.0,4.0,7.0,11.0,13.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0
M,18.0,GT3,T,4.0,2.0,home,1.0,2.0,0.0,no,yes,yes,yes,yes,yes,yes,yes,4.0,3.0,2.0,1.0,4.0,5.0,12.0,12.0,11.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0
F,19.0,GT3,T,3.0,3.0,home,1.0,2.0,2.0,no,yes,yes,yes,yes,yes,yes,no,4.0,3.0,5.0,3.0,3.0,5.0,14.0,9.0,9.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0
F,19.0,LE3,T,1.0,1.0,reputation,1.0,2.0,1.0,yes,yes,no,yes,no,yes,yes,no,4.0,4.0,3.0,1.0,3.0,3.0,18.0,12.0,10.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0
M,18.0,LE3,T,1.0,3.0,course,1.0,1.0,1.0,no,no,no,no,yes,no,yes,yes,4.0,3.0,3.0,2.0,3.0,3.0,7.0,8.0,7.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
F,16.0,GT3,T,4.0,3.0,home,1.0,3.0,0.0,yes,yes,yes,yes,yes,yes,yes,no,3.0,4.0,4.0,2.0,4.0,4.0,1.0,10.0,9.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0
M,17.0,GT3,T,3.0,3.0,other,1.0,2.0,0.0,no,yes,no,yes,yes,yes,yes,yes,4.0,3.0,4.0,2.0,3.0,4.0,13.0,12.0,12.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
M,15.0,LE3,T,4.0,4.0,home,1.0,1.0,0.0,no,yes,no,no,no,yes,yes,yes,5.0,4.0,3.0,2.0,4.0,5.0,7.0,12.0,12.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0
F,16.0,GT3,T,2.0,2.0,reputation,1.0,4.0,0.0,no,no,yes,no,yes,yes,yes,yes,5.0,2.0,3.0,1.0,3.0,3.0,0.0,11.0,11.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
M,15.0,LE3,T,4.0,4.0,home,1.0,1.0,0.0,no,yes,no,no,no,yes,yes,yes,5.0,4.0,3.0,2.0,4.0,5.0,8.0,12.0,12.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0
F,16.0,GT3,T,2.0,3.0,course,1.0,2.0,0.0,no,no,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,1.0,2.0,11.0,11.0,12.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0
M,15.0,LE3,T,2.0,2.0,home,2.0,2.0,0.0,no,no,yes,yes,yes,yes,yes,no,5.0,3.0,3.0,1.0,3.0,4.0,5.0,15.0,15.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0
M,17.0,LE3,T,3.0,1.0,course,2.0,1.0,0.0,no,no,no,no,no,yes,yes,no,2.0,4.0,5.0,3.0,4.0,2.0,2.0,14.0,16.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0
F,16.0,GT3,T,4.0,4.0,reputation,1.0,3.0,0.0,no,yes,yes,yes,yes,yes,yes,no,3.0,2.0,3.0,1.0,2.0,2.0,7.0,13.0,14.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0
F,16.0,GT3,T,2.0,2.0,reputation,1.0,4.0,0.0,no,no,yes,no,yes,yes,yes,yes,5.0,2.0,3.0,1.0,3.0,3.0,1.0,11.0,11.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0
F,17.0,GT3,T,3.0,4.0,course,1.0,3.0,0.0,no,no,no,no,yes,yes,yes,no,4.0,4.0,5.0,1.0,3.0,5.0,16.0,16.0,15.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0
F,18.0,GT3,T,3.0,3.0,other,2.0,2.0,0.0,no,yes,no,no,yes,yes,yes,yes,4.0,3.0,2.0,1.0,3.0,3.0,0.0,11.0,11.0,,
